,first_name,last_name,flag_code,residence,birthplace,birthdate,turned_pro,weight_kg,height_cm,handedness,backhand,age
9770,Francois,Terrier,FRA,0,0,,0.0,0.0,0.0,0,0,
9771,Hendrik,Timmer,NED,0,0,1904-02-08,0.0,0.0,0.0,0,0,120.0
9772,William,Tilden III,USA,0,0,,0.0,0.0,0.0,0,0,
9773,Edouard,Thurneyssen,FRA,0,0,,0.0,0.0,0.0,0,0,
9774,Norcross,Tilney,USA,0,0,,0.0,0.0,0.0,0,0,
9775,Jack,Tidball,USA,0,0,,0.0,0.0,0.0,0,0,
9776,James,Thackara,USA,0,0,,0.0,0.0,0.0,0,0,
9777,Patrick,Tiberghien,FRA,0,0,,0.0,0.0,0.0,0,0,
9778,Duncan,Taylor,AUS,0,0,,0.0,0.0,0.0,0,0,
9779,Carlos,Taberner,ESP,"Valencia, Spain","Valencia, Spain",1997-08-08,2015.0,78.0,183.0,Right-Handed,Two-Handed Backhand,27.0
9780,Robert,Tinkler,GBR,0,0,,0.0,0.0,0.0,0,0,
9781,Keivon,Tabrizi,SUI,"Danville, California","Fresno, California",1996-07-23,0.0,73.0,180.0,Right-Handed,Two-Handed Backhand,28.0
9782,George,Toley,USA,0,0,,0.0,0.0,0.0,0,0,
9783,Neil,Turvey,AUS,0,0,,0.0,0.0,0.0,0,0,
9784,Tod,Hughan,NED,0,0,1909-03-06,0.0,0.0,0.0,0,0,115.0
9785,Norman,Taylor,GBR,0,0,,0.0,0.0,0.0,0,0,
9786,Sam,Taylor,SWE,"Gothenburg, Sweden","Gothenburg, Sweden",1997-07-03,0.0,78.0,185.0,Right-Handed,Two-Handed Backhand,27.0
9787,Valentino,Taroni,ITA,0,0,,0.0,0.0,0.0,0,0,
9788,William Crum,Thompson,USA,0,0,,0.0,0.0,0.0,0,0,
9789,Wai-Pui,Tsui,CHN,0,0,,0.0,0.0,0.0,0,0,
9790,Kazimierz,Tarlowski,POL,0,0,,0.0,0.0,0.0,0,0,
9791,Diederik,Teschmacher,NED,0,0,1915-03-02,0.0,0.0,0.0,0,0,109.0
9792,Raymond,Tuckey,GBR,0,Godalming,1910-06-15,0.0,0.0,0.0,0,0,114.0
9793,Richard,Turnbull,GBR,0,0,,0.0,0.0,0.0,0,0,
9794,Alan,Temple,AUS,0,0,,0.0,0.0,0.0,0,0,
9795,Melvin,Tarpley,USA,0,0,,0.0,0.0,0.0,0,0,
9796,John,Tilney,USA,0,0,,0.0,0.0,0.0,0,0,
9797,Max,Tenaille,FRA,0,0,,0.0,0.0,0.0,0,0,
9798,H.,Tuescher,GER,0,0,,0.0,0.0,0.0,0,0,
9799,Jack,Talbot,USA,0,0,,0.0,0.0,0.0,0,0,
9800,Stefanos,Tsitsipas,GRE,"Athens, Greece","Athens, Greece",1998-08-12,2016.0,83.0,193.0,Right-Handed,One-Handed Backhand,26.0
9801,Oswald Noel,Turnbull,GBR,0,0,,0.0,0.0,0.0,0,0,
9802,Bill,Tilden,USA,0,0,,0.0,0.0,0.0,0,0,
9803,Domingo,Torralva-Ponsa,CHI,0,0,,0.0,0.0,0.0,0,0,
9804,Luis,Torralva-Ponsa,CHI,0,0,,0.0,0.0,0.0,0,0,
9805,E.,Tarangioli,0,0,0,,0.0,0.0,0.0,0,0,
9806,Imre,Takats,HUN,0,0,,0.0,0.0,0.0,0,0,
9807,H.,Tovrea,0,0,0,,0.0,0.0,0.0,0,0,
9808,A.,Treloar,AUS,0,0,,0.0,0.0,0.0,0,0,
9809,L.,Thurlow,0,0,0,,0.0,0.0,0.0,0,0,
9810,J.B.,Turner,AUS,0,0,,0.0,0.0,0.0,0,0,
9811,Cecil,Tindell-Green,GBR,0,0,,0.0,0.0,0.0,0,0,
9812,Monty,Temple,GBR,0,0,,0.0,0.0,0.0,0,0,
9813,Bjorn,Thalbitzer,DEN,0,0,,0.0,0.0,0.0,0,0,
9814,George Alan,Thomas,GBR,0,0,,0.0,0.0,0.0,0,0,
9815,L.,Terrey,AUS,0,0,,0.0,0.0,0.0,0,0,
9816,Jose-Maria,Tejada,ESP,0,0,,0.0,0.0,0.0,0,0,
9817,J.M.,Tarruella,ESP,0,0,,0.0,0.0,0.0,0,0,
9818,G.M.,Thomas,GBR,0,0,,0.0,0.0,0.0,0,0,
9819,V.,Trounce,0,0,0,,0.0,0.0,0.0,0,0,
9820,Ricardo,Tapia,MEX,0,0,1909-09-27,0.0,0.0,0.0,0,0,115.0
9821,Teizo,Toba,JPN,0,0,1901-09-15,0.0,0.0,0.0,0,0,123.0
9822,L.,Thalheimer,0,0,0,,0.0,0.0,0.0,0,0,
9823,G.H.,Todd,GBR,0,0,,0.0,0.0,0.0,0,0,
9824,W.D.K.,Thellusson,GBR,0,0,,0.0,0.0,0.0,0,0,
9825,E.B.N.,Taylor,GBR,0,0,,0.0,0.0,0.0,0,0,
9826,Tsumio,Tawara,JPN,0,0,1903-04-22,0.0,0.0,0.0,0,0,121.0
9827,R.,Talmadge,0,0,0,,0.0,0.0,0.0,0,0,
9828,A.,Thayer,0,0,0,,0.0,0.0,0.0,0,0,
9829,S.,Thayer,0,0,0,,0.0,0.0,0.0,0,0,
9830,H.,Throckmorton,0,0,0,,0.0,0.0,0.0,0,0,
9831,C.,Treloar,AUS,0,0,,0.0,0.0,0.0,0,0,
9832,R.,Treloar,AUS,0,0,,0.0,0.0,0.0,0,0,
9833,S.F.,Thol,GBR,0,0,,0.0,0.0,0.0,0,0,
9834,G.,Towle,0,0,0,,0.0,0.0,0.0,0,0,
9835,H.,Teall,0,0,0,,0.0,0.0,0.0,0,0,
9836,Erik,Tegner,DEN,0,0,,0.0,0.0,0.0,0,0,
9837,F.,Thomasson,0,0,0,,0.0,0.0,0.0,0,0,
9838,H.,Thompson,0,0,0,,0.0,0.0,0.0,0,0,
9839,R.,Turnbull,0,0,0,,0.0,0.0,0.0,0,0,
9840,P.,Tabbush,0,0,0,,0.0,0.0,0.0,0,0,
9841,Newton,Thompson,0,0,0,,0.0,0.0,0.0,0,0,
9842,C.,Tabbush,0,0,0,,0.0,0.0,0.0,0,0,
9843,F.,Teall,0,0,0,,0.0,0.0,0.0,0,0,
9844,Lyman L.,Tremaine,USA,0,0,,0.0,0.0,0.0,0,0,
9845,Lyman,Tremaine,USA,0,0,,0.0,0.0,0.0,0,0,
9846,C.,Thompson,0,0,0,,0.0,0.0,0.0,0,0,
9847,H.,Talland,0,0,0,,0.0,0.0,0.0,0,0,
9848,Clarence,Todd,AUS,0,"Trundle, NSW",,0.0,0.0,0.0,0,0,
9849,W.,Taylor,0,0,0,,0.0,0.0,0.0,0,0,
9850,E.,Toland,0,0,0,,0.0,0.0,0.0,0,0,
9851,W.,Toussaint,0,0,0,,0.0,0.0,0.0,0,0,
9852,Roy,Taylor,AUS,0,0,,0.0,0.0,0.0,0,0,
9853,L.,Todd,0,0,0,,0.0,0.0,0.0,0,0,
9854,H.B.,Taylor,0,0,0,,0.0,0.0,0.0,0,0,
9855,H.L.,Taylor,0,0,0,,0.0,0.0,0.0,0,0,
9856,E.,Thomas,0,0,0,,0.0,0.0,0.0,0,0,
9857,G.,Tilden,0,0,0,,0.0,0.0,0.0,0,0,
9858,H.,Taylor,0,0,0,,0.0,0.0,0.0,0,0,
9859,Unknown,Turner,0,0,0,,0.0,0.0,0.0,0,0,
9860,H.,Tallant,0,0,0,,0.0,0.0,0.0,0,0,
9861,J.,Thomas,0,0,0,,0.0,0.0,0.0,0,0,
9862,L.F.,Turnbull,0,0,0,,0.0,0.0,0.0,0,0,
9863,Charles,Tuckey,GBR,0,0,,0.0,0.0,0.0,0,0,
9864,E.W.,Timmis,GBR,0,0,,0.0,0.0,0.0,0,0,
9865,L.S.,Tailer,0,0,0,,0.0,0.0,0.0,0,0,
9866,G.,Touchard,0,0,0,,0.0,0.0,0.0,0,0,
9867,E.,Torrey,0,0,0,,0.0,0.0,0.0,0,0,
9868,F.,Thorne,0,0,0,,0.0,0.0,0.0,0,0,
9869,Herbert,Turner,AUS,0,0,,0.0,0.0,0.0,0,0,
9870,L.,Terry,0,0,0,,0.0,0.0,0.0,0,0,
9871,A.,Traill,0,0,0,,0.0,0.0,0.0,0,0,
9872,W.,Thomson,0,0,0,,0.0,0.0,0.0,0,0,
9873,A.,Tobey,0,0,0,,0.0,0.0,0.0,0,0,
9874,L.,Thomas,0,0,0,,0.0,0.0,0.0,0,0,
9875,E.,Taylor,0,0,0,,0.0,0.0,0.0,0,0,
9876,J.,Taylor,0,0,0,,0.0,0.0,0.0,0,0,
9877,R.,Trebor,0,0,0,,0.0,0.0,0.0,0,0,
9878,Macauley,Turner,AUS,0,0,,0.0,0.0,0.0,0,0,
9879,A.,Turton,AUS,0,0,,0.0,0.0,0.0,0,0,
9880,H.,Thomas,0,0,0,,0.0,0.0,0.0,0,0,
9881,R.,Thayer,0,0,0,,0.0,0.0,0.0,0,0,
9882,G.,Taylor,0,0,0,,0.0,0.0,0.0,0,0,
9883,W.Morris,Tilden,0,0,0,,0.0,0.0,0.0,0,0,
9884,M.,Taylor,0,0,0,,0.0,0.0,0.0,0,0,
9885,J.,Tomlinson,0,0,0,,0.0,0.0,0.0,0,0,
9886,A.,Thurber,0,0,0,,0.0,0.0,0.0,0,0,
9887,G.,Thompson,0,0,0,,0.0,0.0,0.0,0,0,
9888,A.,Thacher,0,0,0,,0.0,0.0,0.0,0,0,
9889,J.,Todd,0,0,0,,0.0,0.0,0.0,0,0,
9890,R.,Thomas,0,0,0,,0.0,0.0,0.0,0,0,
9891,J.,Talmadge,0,0,0,,0.0,0.0,0.0,0,0,
9892,G.T.,Thomas jr.,GBR,0,0,,0.0,0.0,0.0,0,0,
9893,Robert,Taylor,0,0,0,,0.0,0.0,0.0,0,0,
9894,I.,Thomas,0,0,0,,0.0,0.0,0.0,0,0,
9895,T.,Trask,0,0,0,,0.0,0.0,0.0,0,0,
9896,W.,Tripp,0,0,0,,0.0,0.0,0.0,0,0,
9897,E.V.,Thompson,0,0,0,,0.0,0.0,0.0,0,0,
9898,W.C.,Taylor,GBR,0,0,,0.0,0.0,0.0,0,0,
9899,Yusuke,Takahashi,JPN,"Kanagawa, Japan","Kanagawa, Japan",1997-10-17,2016.0,68.0,170.0,Right-Handed,Two-Handed Backhand,27.0
9900,Louis,Trasenster,BEL,0,0,,0.0,0.0,0.0,0,0,
9901,Alfred,Taylor,GBR,0,0,,0.0,0.0,0.0,0,0,
9902,N.,Thornton,0,0,0,,0.0,0.0,0.0,0,0,
9903,W.,Temis,0,0,0,,0.0,0.0,0.0,0,0,
9904,T.,Tailer,0,0,0,,0.0,0.0,0.0,0,0,
9905,H.,Torrance,0,0,0,,0.0,0.0,0.0,0,0,
9906,W.,Trotter,0,0,0,,0.0,0.0,0.0,0,0,
9907,W.O.,Taylor,0,0,0,,0.0,0.0,0.0,0,0,
9908,C.,Tucker,0,0,0,,0.0,0.0,0.0,0,0,
9909,R.,Townsend,0,0,0,,0.0,0.0,0.0,0,0,
9910,H.,Townsend,0,0,0,,0.0,0.0,0.0,0,0,
9911,T.,Townsend,0,0,0,,0.0,0.0,0.0,0,0,
9912,B.,Thaw,0,0,0,,0.0,0.0,0.0,0,0,
9913,J.,Tuckerman,0,0,0,,0.0,0.0,0.0,0,0,
9914,F.,Tucker,0,0,0,,0.0,0.0,0.0,0,0,
9915,J.S.,Talbot,GBR,0,0,,0.0,0.0,0.0,0,0,
9916,Arthur,Taylor,0,0,0,,0.0,0.0,0.0,0,0,
9917,C.,Tete,0,0,0,,0.0,0.0,0.0,0,0,
9918,G.O.,Thomas,GBR,0,0,,0.0,0.0,0.0,0,0,
9919,J.,Terry,0,0,0,,0.0,0.0,0.0,0,0,
9920,S.,Thomson,0,0,0,,0.0,0.0,0.0,0,0,
9921,R.,Thompson,0,0,0,,0.0,0.0,0.0,0,0,
9922,C.P.,Triscott,0,0,0,,0.0,0.0,0.0,0,0,
9923,W.,Tatham,0,0,0,,0.0,0.0,0.0,0,0,
9924,J.,Thorneycroft,0,0,0,,0.0,0.0,0.0,0,0,
9925,A.,Tabor,0,0,0,,0.0,0.0,0.0,0,0,
9926,F.,Templer,0,0,0,,0.0,0.0,0.0,0,0,
9927,G.,Tabor,0,0,0,,0.0,0.0,0.0,0,0,
9928,T.,Taylor,0,0,0,,0.0,0.0,0.0,0,0,
9929,W.,Trollope,0,0,0,,0.0,0.0,0.0,0,0,
9930,Herbert,Taylor,0,0,0,,0.0,0.0,0.0,0,0,
9931,J.,Trist,0,0,0,,0.0,0.0,0.0,0,0,
9932,S.,Thompson,0,0,0,,0.0,0.0,0.0,0,0,
9933,S.V.R.,Thayer,0,0,0,,0.0,0.0,0.0,0,0,
9934,G.,Thomas,0,0,0,,0.0,0.0,0.0,0,0,
9935,J.,Turrill,0,0,0,,0.0,0.0,0.0,0,0,
9936,F. William,Taylor,0,0,0,,0.0,0.0,0.0,0,0,
9937,E.,Thompson,0,0,0,,0.0,0.0,0.0,0,0,
9938,Howard,Taylor,USA,0,0,,0.0,0.0,0.0,0,0,
9939,E.,Tuttle,0,0,0,,0.0,0.0,0.0,0,0,
9940,W.,Thorne,0,0,0,,0.0,0.0,0.0,0,0,
9941,W.,Thacher,0,0,0,,0.0,0.0,0.0,0,0,
9942,M.,Thomas,0,0,0,,0.0,0.0,0.0,0,0,
9943,J.,Tooker,0,0,0,,0.0,0.0,0.0,0,0,
9944,Rigele,Te,CHN,"Bejing, China","Huhehaote, China",1997-10-09,0.0,80.0,188.0,Right-Handed,Two-Handed Backhand,27.0
9945,Etsuo,Uchiyama,JPN,0,0,,0.0,0.0,0.0,0,0,
9946,Minoru,Ueda,JPN,0,0,,0.0,0.0,0.0,0,0,
9947,Naomi,Uemura,JPN,0,0,,0.0,0.0,0.0,0,0,
9948,Kenzo,Ukon,JPN,0,0,,0.0,0.0,0.0,0,0,
9949,Omar,Urbinati,ITA,0,0,,0.0,0.0,0.0,0,0,
9950,Gabriel,Urpi,ESP,0,"El Vendrell, Spain",1961-08-16,0.0,68.0,173.0,0,0,63.0
9951,Dominik Guido,Utzinger,SUI,0,"Basle, Switzerland",1963-04-12,0.0,82.0,193.0,0,0,61.0
9952,Jorgen,Ulrich,DEN,0,"Copenhagen, Denmark",1935-08-21,0.0,0.0,0.0,0,0,89.0
9953,Torben,Ulrich,DEN,0,"Copenhagen, Denmark",1928-10-04,0.0,0.0,0.0,0,0,96.0
9954,Sombat,Uamongkol,THA,0,0,,0.0,0.0,0.0,0,0,
9955,Nicklas,Utgren,SWE,"Vanersborg, Sweden","Vanersborg, Sweden",1969-01-12,1989.0,82.0,188.0,0,0,55.0
9956,Kevin,Ullyett,ZIM,"London, England","Harare, Zimbabwe",1972-05-23,1990.0,77.0,178.0,0,0,52.0
9957,Borut,Urh,SLO,"Mosnje, Slovenia","Ljubljana, Slovenia",1974-07-28,1993.0,78.0,191.0,0,0,50.0
9958,Bohdan,Ulihrach,CZE,"Monte Carlo, Monaco","Kolin, Czech Republic",1975-02-23,1993.0,81.0,188.0,0,0,49.0
9959,Danai,Udomchoke,THA,"Bangkok, Thailand","Bangkok, Thailand",1981-08-11,1997.0,64.0,173.0,0,0,43.0
9960,Lars,Uebel,GER,0,0,1980-10-14,0.0,0.0,0.0,0,0,44.0
9961,Vishal,Uppal,IND,0,0,1976-11-10,0.0,0.0,0.0,0,0,48.0
9962,Filip,Urban,POL,Poznan,Walbrzych,1982-03-23,1999.0,86.0,193.0,0,0,42.0
9963,Adrian,Ungur,ROU,"Bucharest, Romania","Pitesti, Romania",1985-01-22,2003.0,73.0,178.0,Right-Handed,One-Handed Backhand,39.0
9964,Unknown,Unknown3,0,0,0,,0.0,0.0,0.0,0,0,
9965,Unknown,Unknown4,0,0,0,,0.0,0.0,0.0,0,0,
9966,Unknown,Unknown5,0,0,0,,0.0,0.0,0.0,0,0,
9967,Unknown,Unknown6,0,0,0,,0.0,0.0,0.0,0,0,
9968,Unknown,Unknown7,0,0,0,,0.0,0.0,0.0,0,0,
9969,Unknown,Unknown8,0,0,0,,0.0,0.0,0.0,0,0,
9970,Unknown,Unknown9,0,0,0,,0.0,0.0,0.0,0,0,
9971,Unknown,Unknown10,0,0,0,,0.0,0.0,0.0,0,0,
9972,Vaja,Uzakov,UZB,0,0,1988-06-04,0.0,0.0,0.0,0,0,36.0
9973,Ricardo,Urzua-Rivera,CHI,0,"Rancagua, Chile",1989-02-10,0.0,65.0,0.0,Right-Handed,One-Handed Backhand,35.0
9974,Volodoymyr,Uzhylovskyi,UKR,0,0,1988-03-25,0.0,96.0,183.0,0,0,36.0
9975,Kaichi,Uchida,JPN,0,0,1994-08-23,0.0,0.0,0.0,0,0,30.0
9976,Mike,Urbanija,SLO,0,"Ljubljana, Slovenia",1989-12-26,0.0,78.0,185.0,Right-Handed,One-Handed Backhand,35.0
9977,Gonzalo,Urruticoechea,CHI,0,0,1993-07-26,0.0,0.0,0.0,0,0,31.0
9978,Yasutaka,Uchiyama,JPN,"Tokyo, Japan","Hokkaido, Japan",1992-08-05,2011.0,78.0,183.0,Right-Handed,Two-Handed Backhand,32.0
9979,Dennis,Uspensky,USA,"Delray Beach,FL,USA","New York, NY, USA",1996-10-22,0.0,78.0,185.0,0,0,28.0
9980,S.,Udone,JPN,0,0,,0.0,0.0,0.0,0,0,
9981,Natsuta,Uehara,JPN,0,0,,0.0,0.0,0.0,0,0,
9982,J. A. ,Underwood,GBR,0,0,,0.0,0.0,0.0,0,0,
9983,A. J.,Udaykumar,IND,0,0,1931-11-21,0.0,0.0,0.0,0,0,93.0
9984,William,Umstaedter,USA,0,0,,0.0,0.0,0.0,0,0,
9985,H.,Upmann,0,0,0,,0.0,0.0,0.0,0,0,
9986,Robert,Underwood,USA,0,0,,0.0,0.0,0.0,0,0,
9987,Einer,Ulrich,DEN,0,Copenhagen,,0.0,0.0,0.0,0,0,
9988,German,Upmann,CUB,0,0,,0.0,0.0,0.0,0,0,
9989,Alfonso,Unda,MEX,0,0,,0.0,0.0,0.0,0,0,
9990,H.,Utz,AUS,0,0,,0.0,0.0,0.0,0,0,
9991,Ferdinand,Uhl,GER,0,0,,0.0,0.0,0.0,0,0,
9992,Unknown,Unknown2,0,0,0,,0.0,0.0,0.0,0,0,
9993,Unknown,Unknown1,0,0,0,,0.0,0.0,0.0,0,0,
9994,Gerardo,Vacarezza,CHI,0,0,,0.0,0.0,0.0,0,0,
9995,Marian,Vajda,SVK,"Bratislava, Slovak Republic","Povazska, Czechoslovakia",1965-03-24,0.0,68.0,173.0,0,0,59.0
9996,Martin,Valenti,ESP,0,0,,0.0,0.0,0.0,0,0,
9997,Erik,Van't Hof,USA,0,"Rotterdam, Netherlands",1960-11-12,0.0,68.0,188.0,0,0,64.0
9998,Marcel,Van Der Merwe,RSA,0,0,,0.0,0.0,0.0,0,0,
9999,Jerome,Vanier,FRA,0,"Boulogne, France",1957-11-02,0.0,70.0,175.0,0,0,67.0
10000,Jerome,Vanier,FRA,0,"Boulogne, France",1957-11-02,0.0,70.0,175.0,0,0,67.0
10001,Huub,Van Boeckel,NED,0,"Den Haag, Netherlands",1960-01-25,0.0,88.0,191.0,0,0,64.0
10002,Jan,Van Langendonck,BEL,0,0,1960-01-10,0.0,0.0,0.0,0,0,64.0
10003,Vincent,Van Patten,USA,0,"Brooklyn, NY",1957-10-17,0.0,73.0,180.0,0,0,67.0
10004,Robert,Van't Hof,USA,"Newport Beach, CA, USA","Lynnwood, CA",1959-04-10,1980.0,82.0,193.0,0,0,65.0
10005,Christo,Van Rensburg,RSA,"Austin, TX","Uitenhage, South Africa",1962-10-23,1983.0,73.0,185.0,0,0,62.0
10006,Jean,Van Rensburg,RSA,0,0,,0.0,0.0,0.0,0,0,
10007,Srinivasan,Vasudevan,IND,0,"Madras, India",1962-01-04,0.0,80.0,191.0,0,0,62.0
10008,Ernesto,Vazquez-Barreira,ESP,0,0,1953-11-05,0.0,0.0,0.0,0,0,71.0
10009,Johan,Vekemans,NED,0,"Goirle, Netherlands",1964-06-12,0.0,78.0,185.0,0,0,60.0
10010,Robbie,Venter,RSA,"Monte Carlo, Monaco","Johannesburg, South Africa",1960-05-07,0.0,78.0,180.0,0,0,64.0
10011,Craig,Venter,RSA,0,0,,0.0,0.0,0.0,0,0,
10012,Guillermo,Vilas,ARG,"Monte Carlo, Monaco","Buenos Aires, Argentina",1952-08-17,0.0,75.0,180.0,Left-Handed,One-Handed Backhand,72.0
10013,Danie,Visser,RSA,"Palm Desert, CA","Rustenburg, South Africa",1961-07-26,1982.0,79.0,180.0,0,0,63.0
10014,Raul Antonio,Viver,ECU,"Guayaquil, Ecuador","Guayaquil, Ecuador",1961-03-17,1980.0,75.0,191.0,0,0,63.0
10015,Paul,Vojtischek,GER,0,"Olomouc, Czechoslovakia",1963-06-13,0.0,82.0,188.0,0,0,61.0
10016,Roberto,Vizcaino,ESP,0,"Barcelona, Spain",1957-04-25,0.0,77.0,178.0,0,0,67.0
10017,Alexander,Volkov,RUS,"Kaliningrad, Russia","Kaliningrad, Russia",1967-03-03,1988.0,79.0,188.0,0,0,57.0
10018,Enzo,Vattuone,ITA,0,0,,0.0,0.0,0.0,0,0,
10019,Tian C.,Viljoen,RSA,Pretoria,"Pretoria, South Africa",1961-04-10,0.0,0.0,191.0,0,0,63.0
10020,Mark,Vines,USA,0,"Richmond, VA",1957-02-23,0.0,73.0,170.0,0,0,67.0
10021,Schalk,Van Der Merwe,RSA,0,0,1961-04-16,0.0,0.0,0.0,0,0,63.0
10022,John,Van Nostrand,USA,0,"Long Island, NY",1961-07-17,0.0,0.0,0.0,0,0,63.0
10023,Erik,Van Dillen,USA,0,"San Mateo, CA, USA",1951-02-21,0.0,70.0,183.0,0,0,73.0
10024,Modesto Tito,Vazquez,ARG,0,"Orense, Spain",1949-01-01,0.0,66.0,173.0,0,0,75.0
10025,Richard,Vogel,CZE,0,"Ostrava, Czechoslovakia",1964-08-13,0.0,86.0,193.0,0,0,60.0
10026,Manuel,Valleramos,PHI,0,0,,0.0,0.0,0.0,0,0,
10027,Paul,Van Min,NED,0,0,,0.0,0.0,0.0,0,0,
10028,Hugo,Varela,ARG,0,0,,0.0,0.0,0.0,0,0,
10029,King,Van Nostrand,USA,0,0,,0.0,0.0,0.0,0,0,
10030,Jerry,Van Linge,USA,0,"Irvine, CA, USA",,0.0,0.0,0.0,0,0,
10031,Tim,Vann,USA,0,0,,0.0,0.0,0.0,0,0,
10032,Eduardo,Velez,MEX,0,"Monterrey N.L., Mexico",1969-04-20,0.0,57.0,175.0,0,0,55.0
10033,Leon,Vessels,USA,0,0,,0.0,0.0,0.0,0,0,
10034,Andres,Vysand,GER,0,"Tallin, Ukraine",1966-03-10,0.0,71.0,180.0,0,0,58.0
10035,Geza,Varga,HUN,0,0,,0.0,0.0,0.0,0,0,
10036,Thierry,Van Den Daele,FRA,0,0,1966-05-27,0.0,0.0,0.0,0,0,58.0
10037,Francois,Van Der Merwe,RSA,0,0,,0.0,0.0,0.0,0,0,
10038,Gunther,Vanderveeren,BEL,0,0,,0.0,0.0,0.0,0,0,
10039,Greg,Van Emburgh,USA,0,"New York, NY, USA",1966-05-10,1988.0,79.0,188.0,0,0,58.0
10040,Anatoli,Volkov,RUS,0,0,,0.0,0.0,0.0,0,0,
10041,Milen,Velev,BUL,0,"Sofia, Bulgaria",1971-09-04,0.0,0.0,0.0,0,0,53.0
10042,Pavel,Vizner,CZE,"Prague, Czech Republic","Prague, Czech Republic",1970-07-15,1995.0,86.0,183.0,0,0,54.0
10043,Daniel,Vacek,CZE,"Sarnen, Switzerland","Prague, Czech Republic",1971-04-01,1990.0,81.0,191.0,0,0,53.0
10044,Mario,Visconti,ITA,"Eboli, Italy","Eboli, Italy",1968-10-23,1991.0,79.0,185.0,0,0,56.0
10045,Frederic,Vitoux,FRA,0,"Versailles, France",1970-10-30,0.0,68.0,173.0,0,0,54.0
10046,Radomir,Vasek,CZE,"Prostejov, Czech Republic","Valasske Mezirici, Czech.",1972-09-23,1990.0,78.0,188.0,0,0,52.0
10047,Juan Albert,Viloca-Puig,ESP,"Barcelona, Spain","Barcelona, Spain",1973-01-17,1992.0,79.0,185.0,0,0,51.0
10048,Massimo,Valeri,ITA,"Rome, Italy","Rome, Italy",1972-03-13,1991.0,82.0,185.0,0,0,52.0
10049,Johan,Van Herck,BEL,"Herentals, Belgium","Herentals, Belgium",1974-05-24,1993.0,76.0,185.0,0,0,50.0
10050,Adrian,Voinea,ROU,"Perugia, Italy","Focsani, Romania",1974-08-06,1993.0,73.0,185.0,Right-Handed,One-Handed Backhand,50.0
10051,Christophe,Van Garsse,BEL,"Tongeren, Belgium","Tangeren, Belgium",1974-06-21,1992.0,84.0,185.0,0,0,50.0
10052,Christian,Vinck,GER,"Hamm, Germany","Hamm, Germany",1975-09-03,1993.0,75.0,183.0,0,0,49.0
10053,Filippo,Veglio,SUI,0,0,1974-03-21,0.0,0.0,0.0,0,0,50.0
10054,Selvam,Veerasingam,MAS,0,0,1969-11-08,0.0,0.0,0.0,0,0,55.0
10055,Fernando,Vicente,ESP,Andorra,"Benicarlo, Spain",1977-03-08,1996.0,76.0,180.0,Right-Handed,One-Handed Backhand,47.0
10056,John,van Lottum,NED,"Antwerp, Belgium",Madagascar,1976-04-10,1994.0,72.0,185.0,0,0,48.0
10057,Dusan,Vemic,SRB,"Belgrade, Serbia","Zadar, Croatia",1976-06-17,1995.0,91.0,188.0,Right-Handed,Two-Handed Backhand,48.0
10058,Julien,Varlet,FRA,"Paris, France","Cambrai, France",1977-09-08,1997.0,78.0,180.0,0,0,47.0
10059,Jiri,Vanek,CZE,"Prague, Czech Republic","Domazlice, Czech Republic",1978-04-24,1995.0,86.0,185.0,Right-Handed,Two-Handed Backhand,46.0
10060,Vladimir,Voltchkov,BLR,"Minsk, Belarus","Minsk, Belarus",1978-04-07,1995.0,76.0,180.0,0,0,46.0
10061,Jan,Vacek,CZE,"Prague, Czech Republic","Prague, Czech Republic",1976-05-10,1999.0,92.0,198.0,0,0,48.0
10062,Ivan,Vajda,CRO,0,0,1978-09-04,0.0,0.0,0.0,0,0,46.0
10063,Martin,Verkerk,NED,"Alphen a/d Rijn,TheNetherlands","Leiderdorp, The Netherlands",1978-10-31,1996.0,90.0,196.0,0,0,46.0
10064,Diego,Veronelli,ARG,"Buenos Aires, Argentina","Buenos Aires, Argentina",1979-12-05,1996.0,83.0,193.0,0,0,45.0
10065,Robin,Vik,CZE,"Hradec Kvalove, Czech Rep.","Hradec Kvalove, Czech Rep.",1980-02-05,1998.0,76.0,183.0,0,0,44.0
10066,Andreas,Vinciguerra,SWE,"Malmo, Sweden","Malmo, Sweden",1981-02-19,1998.0,73.0,180.0,0,0,43.0
10067,Santiago,Ventura,ESP,"Burriana, Spain","Castellon, Spain",1980-01-05,2001.0,78.0,183.0,Right-Handed,Two-Handed Backhand,44.0
10068,Filippo,Volandri,ITA,"Livorno, Italy","Livorno, Italy",1981-09-05,1997.0,73.0,183.0,Right-Handed,One-Handed Backhand,43.0
10069,Uros,Vico,ITA,"Rome, Italy","Split, Croatia",1981-02-19,1998.0,83.0,188.0,0,0,43.0
10070,Martin,Vassallo Arguello,ARG,"Buenos Aires, Argentina","Temperley, Argentina",1980-02-10,1999.0,80.0,183.0,Right-Handed,One-Handed Backhand,44.0
10071,Melle,Van Gemerden,NED,"Amsterdam, The Netherlands","Amsterdam, The Netherlands",1979-05-09,0.0,75.0,183.0,0,0,45.0
10072,Jairo,Velasco Sr,ESP,Barcelona,Bogota,1947-05-09,0.0,66.0,173.0,0,0,77.0
10073,Dmitry,Vlasov,RUS,"Moscow, Russia","Tula, Russia",1982-07-11,0.0,77.0,188.0,0,0,42.0
