first_name,last_name,hand,birth_date,country_code
Arney,Johanessdottir,,19931208,ISL
Nelli,Buyuklianova,R,19931105,KGZ
Jennifer,Pusey,,19931103,GUA
Ming Ming Joy,Chia,,19960113,SIN
Ayna,Ereshova,,19920626,TKM
Tamara,Stanic,R,19920703,MNE
Mara Sofia,Martinez Santori,R,19950816,PUR
Ana Gabriela,Meis,,19951022,PAN
Rehmat,Johal,,19961009,SIN
Ee Yi Olivia,Koh,R,19951218,SIN
Guljan,Muhammetkuliyeva,,19970917,TKM
Erica,Braschi,,19960710,PUR
Van Ai Ngog,Nguyen,R,19910403,VIE
Van,Nguyen Ai Ngoc,,,VIE
Nurin Nabilah,Roslan,,19980113,MAS
Rafaella,Baquerizo,,19980325,ECU
Michelle Li Sha,Khoo,,19971031,MAS
Minh Trang,Dao,,19961102,VIE
Thi Thanh Binh,Phan,,19920514,VIE
Wl Joanne,Koh,,19981101,SIN
Kemalie,Herath,,19930815,SRI
Erika,Botalieva,,19990627,KGZ
Rida,Khalid,,19970813,PAK
Milena,Avetisyan,,19990403,ARM
Atlanta ,Patsali,,19970211,CYP
Rebeca,Reyes,,19971113,GUA
Cherise,Slocombe,,19970623,BAR
Lize Elfrida,Moolman,,19971216,NAM
Malak Jasim,Fardan,,19961122,BRN
Nipada,Kaewborisut,,19740514,THA
Cindra,Maharaj,,19830218,TRI
Henriette,Kjaer Nielsen,,19700106,DEN
Jenny,Sotomayor,,19741201,PUR
Marianna,Keranen,,19840328,FIN
Beatriz,Luna,,19740219,PUR
Ingunn,Eiriksdottir,,19840125,ISL
Gabija,Talberga,,19760831,LAT
Amira,El Borolossy,,19770623,EGY
Mirina,Rajaoarisoa,,19820612,MAD
Natalia,De Cola,,19751121,URU
Jacinta,Ayers,,19630922,TRI
Ana,Rojas,,19731117,GUA
Danielle,Downey,,19840819,BER
Medina,Bajrambasic,,19801218,BIH
Shaniek,Pinder,,19850302,BAH
Lilit,Teloumian,,19780103,ARM
Sohini,Kumari,,19680105,IND
Aoife,ONeill,,19780328,IRL
Adisa,Salibasic,,19800218,BIH
Nozelina,Lukeman,,19681022,SIN
Chrystalla,Tritti,,19710217,CYP
Gill,Butterfield,,19431130,BER
Melania,Mirambell,,19780709,CRC
Anouschka,Boralessa,,19761205,SRI
Susan,King,,19690813,BAR
Gabriele,Masiliunaite,,19760410,LTU
Bettina,Niedhart,,19821030,LIE
Sylvia,Lokollo,,19780120,POC
Monika,Peciulionyte,,19840319,LTU
Molly,Ulvin,,19640417,NOR
Meang,Liew,,19760324,MAS
Svetlana,Zakharchenko,,19740413,UZB
Murjana,Boskova,,19771217,MKD
Bontshetse,Seleka,,19750626,BOT
Olga,Nin,,19801219,PUR
Claire,Gatt,,19731108,MLT
Marijana,Randjelovic,,19750725,YUG
Lynette,Tay,,19780519,SIN
Sara,Valverde,,19720131,CRC
Daniela,Agostinone,,19750611,VEN
Paola,Cespedes,,19750206,BOL
Kibibi,Moseley,,19780925,BAR
Eunice,Paravicini,,19820929,BOL
Xer Li,Woo,,19810717,MAS
Teng Lian,Kwong,,19600803,BRU
Kristin,Gunnarsdottir,,19790422,ISL
Nisha,Naraynsingh,,19801018,TRI
Luciana,Alfaro,,19621029,ESA
Evgenia,Tarasova,,19790227,KAZ
Yanelis,Jimenez Estevez,,19810313,CUB
Ivonne,Lorher,,19660126,PAN
Charisma,Billings,,19810122,ANT
Karen,Fisher,,19711231,HKG
Johanna,Bihr,,19750706,GUA
Walena,White,,19540218,FIJ
Si Yiah,Ling,,19780713,MAS
I Jin,Chew,,19680409,SIN
Su Haiza,Wan,,19731002,MAS
Lidia,Soulti,,19721211,GRE
Sara,Haider,,19770512,PAK
Meray,Malouf,,19810117,SYR
Catherine,Campbell,,19790312,TRI
King See,Lee,,19630226,SIN
Monica,Baez,,19780510,PUR
Fiona,Long,,19680306,IRL
Patricia,Sandagorda,,19730927,BOL
Kathryn,Katibi,,19701019,KEN
Dilshani,Manawadu,,19730731,SRI
Izabela Gabriela,Novac,U,19990607,ROU
Luana,Stanciu,R,19960618,ROU
Selin,Karaer,U,19990809,TUR
Natalija,Popovic,R,19990806,SRB
Katarina,Kostic,U,20000114,SRB
Viktoriya,Gogol,U,19970923,UKR
Nevena,Sokovic,U,20000228,SRB
Mananchaya,Sawangkaew,U,20020710,THA
Puntila,Namwong,U,19900920,THA
Allison,Bojczuk,U,19981031,USA
Zeynep  Sena,Sarioglan,U,20020115,TUR
Shereen,Peterson Paul,U,19910124,CAN
Afroditi,Tzanopoulou,U,19990517,GRE
Maria Jazmin,Amicuzi,U,19991126,ARG
Francisca Emilia,Vergara Jofre,U,20000516,CHI
Giovanna,Ferreira Caputo,U,19980708,BRA
Alice,Di Matteo,U,19990513,ITA
Deborah,Raia,U,20000710,ITA
Ginevra,Chiara,R,19970522,ITA
Pamela,Lopez Cervantes,U,19940729,MEX
Weronika,Falkowska,R,20000617,POL
Salma,Charif,U,19941028,MAR
Melissa,Lord,U,19970624,USA
Tiffany,Lagarde,U,20000114,CAN
Ellyse,Hamlin,U,19961109,USA
Mireille,Moreau,U,20000303,CAN
Hanna,Levina,R,19990124,INA
Hei Ching Claudia,Ng,R,20000803,HKG
Hong Yi Cody,Wong,U,20020314,HKG
Kaoru,Okamoto,U,,JPN
Helen,Fraser,U,,AUS
Robin,Lesh,U,,AUS
S,Goot,U,,AUS
Jennifer,Nelson,U,,AUS
Sei Rei,Cho,U,,TPE
Robyn,Davis,U,,AUS
Christine,King,U,,AUS
Barbara,Murphy,U,,AUS
Sharon,Oconnor,U,,AUS
Joy,Emerson,U,19440702,AUS
J,Lin,U,,CHN
Pamela,Southcombe,U,,AUS
Bernadette,Heavey,U,,AUS
Patricia,Ahern,U,,AUS
Michelle,Arnott,U,,AUS
Jennifer,Glynn,U,,AUS
Mary,Liddle,U,,AUS
Charleen,Hillebrand,U,19410918,USA
Judy,Forbes,U,,AUS
Cheryl,Germaine,U,,AUS
Suzanne,Lundgren,U,,SWE
Jenny,Burrows,U,,AUS
Wendy,Moore,U,,AUS
Beatrice,Abbas,U,,FRA
Maud,Galtier,U,,FRA
Dominique,Burel,U,,FRA
Eleanora,Dumitrescu,U,,ROU
Ekaterina,Rosianu,U,,ROU
Patricia,Bianchi,U,19540304,ARG
Angela,Barrett,R,19320421,GBR
Doris,Hart,R,19250620,USA
Patricia,Mattes,U,19370601,USA
Jean,Knight,U,,GBR
Valerie,Forbes,U,,RSA
Beverley,Billington,U,19470913,NZL
Barbara,Walsh,U,,AUS
Penelope,Hardgrave,U,19470305,GBR
Thelma,Long,U,19181014,AUS
Wendy,Slaughter,U,,GBR
Jenny,Helliar,U,19500616,GBR
Jan,Morton,U,,AUS
Gwynn,Sammel,U,19551026,RSA
Lorna,Whitfield,U,19570524,RSA
Pauline,Addie,R,19190806,USA
Mary,Mcanally,U,,GBR
Helen,Parez,U,19290507,USA
Mary,Johnson,U,,USA
Althea,Gibson,R,19270825,USA
Carrie,Fleming,U,19571026,USA
Cathy,Beene,U,19510822,USA
Karen,Feldman,U,19570408,USA
Claire,Chapman,U,,AUS
Fiona,Moffitt,U,19600210,GBR
,Brown,U,,USA
Barbara,Lemberg,U,,USA
Denise,Taylor,U,,GBR
Revonne,Du Toit,U,,RSA
Patricia,Brailsford,U,19531009,GBR
Ros,Lewis,U,19560124,GBR
Susan,Pendo,U,19611219,USA
Jackie,Holden,U,19670623,GBR
Claire,Pollard,U,19660809,GBR
Jan,Martin,U,19630609,USA
Diane,Donnelly,U,19650626,USA
Rayleen,Henningson,U,,SWE
Sharon,Norgren,U,19640202,SWE
Carol,Neeld Lang,U,19620605,USA
Leanne,Palmisano,U,,USA
Shelley,Aguero,U,19631120,USA
Maureen,Rankine,U,,USA
Lorrie,Zacharias,U,19601015,USA
Tiffany,Silveria,U,19600417,USA
Alice,Danila,U,19660314,GRE
Hiroko,Sato,U,,JPN
Donna,Littleton,U,19691021,AUS
Edith,Tatana,U,19680904,NZL
Malin,Nilsson,U,19690228,SWE
Helen,Jonsson,U,19700312,SWE
Maria,Salsgard,U,19700812,SWE
Maria,Hardling,U,19720420,SWE
Petra,Johansson,U,19720501,SWE
Valerie,De La Noye,U,19731130,BEL
Simone,Hoormaert,U,19720417,BEL
Sarah,Brown,U,19741010,USA
Meg,Boyle,U,,USA
B,Rupp,U,,AUT
Wendy,Frazer,U,19690527,AUS
Lorrae,Guse,U,19720418,AUS
Silvia,Correa,U,19710107,ARG
Tanya,Kovachka,U,,BUL
Sue,Hatch,U,19640425,CAN
Pat,Henderson,U,19581025,CAN
Wendy,Pattenden,U,,USA
Lynn,Henderson,U,19660819,USA
Lindsay,Matthews,U,19700405,CAN
Heidi,Rosenbaum,U,19640507,USA
Monica,Kowalewski,U,19650909,CAN
Jacqueline,Geller,U,19620329,USA
Sheri,Yandle,U,19690629,USA
Diane,Mckeon,U,19710121,USA
Angela,Farley Wilson,U,19641211,USA
Nancy,Killingsworth,U,,USA
Keiko,Hayashi,U,,JPN
Liz,Wachter,U,19640423,USA
Jamie,Pisarcik,U,19630530,USA
Liza,Riefkohl,U,19631112,MEX
Stephanie,Meier,U,,FRG
Karen,Hueffman,U,,FRG
Sharon,Russell,U,19760420,BAH
,Mckinney,U,,USA
Ann,Gorneva Krulevitz,U,,ISR
,Munsell,U,,HKG
Laura,Hudson,U,19681210,USA
Debora,Garat,U,19710627,ARG
Karin,Hinterwirth,U,19630514,AUT
Michaela,Masur,U,,AUT
Jill,Patterson,U,,USA
Courtney,Lord,U,19560622,USA
Michelle,Oldham,U,19720402,GBR
Tiffany,Brymer,U,19810121,USA
Kristen,Stubbs,U,19810501,USA
Karina,Rinaldi,U,19780605,ARG
Marisa,Georgitsi,U,19740529,GRE
Wendy,Nelson,U,19681001,USA
Elana,Clark,U,19730216,AUS
Sheila,Ohlsson,U,,USA
Audrey,Ludwig,U,19760116,FRA
Rachel,King,U,19710131,AUS
Heidi,Allsmiller,U,19601007,USA
Julie,Walther,U,19610523,USA
Andrea,Piski,U,19770705,HUN
Aura,Gheorge,U,,FRG
Julia,Mertins,U,19741209,GER
Alexandra,Schneider,U,19760429,GER
Ainhoa,Torrens,U,19720403,ESP
Maria Carmen,Leon,U,19740912,ESP
Simone,Eberlein,U,19711013,GER
Deborah,Edelman,U,19701129,USA
Jane,Harper,U,19720814,GBR
Dewi,Wijayanthi,U,19750929,INA
Altie,Barnard,U,19740102,NAM
Juliana,Gorka,U,19711107,GER
Barbel,Wohlfahrt,U,,GER
Jennifer,Rothschild,U,,USA
Naoko,Matsuki,U,19580222,JPN
Akiko,Ueda,U,,JPN
Cindy,Davis,U,19591207,USA
Ellen,Drieberger,U,,NED
Lynn,Rolley,U,,USA
Federica,Lentini,U,19690908,ITA
Maria Antonietta,Trupia,U,19660419,ITA
I,Norman,U,,USA
Lisa,Wilcox,U,19600808,USA
Alexandra,Boutellier,U,,FRA
Simone,Hermann,U,19710130,GER
Jill,Hamilton,U,19540907,USA
,Raimo,U,,CZE
Aschara,Moranon,U,,USA
Heidi,Djanogly,U,19720713,USA
Julie,Mckeon,U,19710609,USA
Camille,Baldrich,U,19730211,PUR
,Yoivera,U,,USA
Diana,Foldenyi,U,19760818,HUN
Malgorzata,Jankowska,U,19760627,POL
Martina,Reinhardt,U,19650525,GER
G,Read,U,,USA
Roberta,Caldas,U,19690517,BRA
Ana,Carotini,U,19710520,BRA
Marcia,Paganini,U,19731026,BRA
Stephanie,Givens,U,19661010,USA
Natalia,Riva,R,19650821,URS
Laura,Liong,U,19680810,SIN
Tzvetelina,Havren,R,19710801,BUL
Amalia,Mitropoulou,U,19711111,GRE
Irina,Stoilova,U,19730325,BUL
Plamena,Gogovska,U,19721111,BUL
Asa,Flodin,U,19630216,SWE
Ann,Ehrmann,U,19660109,FRA
Mi Jeong,Lee,U,19680306,KOR
Kiki,Reuter,U,,GER
Lucy,Fendig,U,19540402,USA
Cathy,Canuti,U,,USA
,Stafford,U,,USA
Emmy,Ho,U,,USA
,Gratton,U,,USA
Claudette,Laliberte,U,,USA
Maria Eliana,Castro,U,19770621,PER
Grazia,Greco,U,19680718,ITA
Daniela,Russino,U,,ITA
Marine,Jacquet,U,,FRA
Petra,Studnicka,U,19750914,GER
Lee Ann,Van Den Berg,U,19740408,NED
Ting,Wang,U,,CHN
Lisa,Barg,U,,USA
Lynn,Lewis,U,19631114,USA
Chisa,Packard,U,,JPN
Masako,Nishina,U,19650311,JPN
Pamela,Buehler,U,19710807,LIE
Lindsay,Lee,U,,USA
Lisa,Sassano,U,19630218,USA
Virginia,Brown,U,,USA
Lloyd,Hatcher,U,19451208,USA
Suzanne,Olson,U,19750612,USA
Caren,Schindler,U,19611110,USA
Allegra,Milholland,U,19720113,USA
Anne Sophie,Bruner,U,,NZL
Anje,Lauber,U,,GER
Molly,Mcgrath,U,19630215,USA
Lori,Robertson,U,19600112,USA
Federica,Balzani,U,19850712,ITA
M,Mcgrath,U,,AUS
Lisa,Mackey,U,19790830,AUS
Magalie,Gaillot,U,19800117,FRA
Virginie,Rabeau,U,19830327,FRA
Sylvie,Baccarani,U,19681123,FRA
Nina,Miu,U,19760902,ROU
Zuzana,Prusova,U,19790713,CZE
Szilvia,Kelemen,U,19800302,HUN
Caroline,Gideskog,U,19750108,SWE
Henriette,Gemer,U,19681206,VEN
Cristina,Wallis,U,19640205,VEN
Michelle,Beadman,U,19691210,AUS
Simone,Bock,U,19741218,GER
Lindsay,Bruce,U,19780417,USA
Janice,Tilbrook,U,19720225,RSA
Monique,Fitters,U,19751021,NED
Aranka,Huyberts,U,19720907,NED
Pascal,Engel,U,19700616,NED
Nicole,Simon,U,19670212,NED
Stephanie,Sheppard,U,19780419,IRL
Jenny,Timoney,U,19810307,IRL
Alison,Reid,U,19720508,GBR
Fiona,Reid,U,19710104,GBR
Sonia,Vickers,U,19810216,GBR
Lee,Whitwell,U,19741222,GBR
Anne,Jamers,U,19791205,BEL
Lisa,Poole,U,19730410,AUS
Maria Claudia,Alves,U,19800809,BRA
Andressa,Bornschein,U,19770611,BRA
Ayumi,Ichikawa,U,19840118,JPN
Rieka,Ito,U,19760908,JPN
Hanako,Kamiya,U,19760201,JPN
Isabel,Dominguez Munaiz,U,19780922,ESP
Paola,Voli,U,19680805,ITA
Adrienne,Green,U,19680903,USA
Quynh,Le,U,19710627,USA
Kari,Olsen,U,19810120,USA
Augustina,Wibisono,U,19680811,INA
Lisa,Moldrem,U,19590212,USA
Christa,Grey,U,19790115,USA
Meritxell,Balbas,U,19820319,AND
Aitana,Minambres,U,19810710,ESP
Beatriz,Miravete,U,19750404,ESP
Cinta,Princep,U,19790906,ESP
Sonia,Colomina,U,19790804,ESP
Vicky,Lee,U,19800701,AUS
Marion,Leuillier,U,19840330,FRA
Kelly,Brown,U,19770505,USA
Massoumeh,Emami,U,19770803,USA
Hana,Debevec,U,19820603,SLO
Tjasa,Suvak,U,19810708,SLO
Louise,Bysiek,U,19500119,USA
Jayne,Demichele,U,19741006,USA
Petra,Kostelnikova,U,19831030,CZE
Vera,Kostelnikova,U,19820403,CZE
Christine,Moroe,U,,USA
Alix,La Celarie,U,19800511,FRA
Carolina,Melicoff,U,19770926,MEX
Kyung Yee,Chang,U,,KOR
Lakschmi,Van Der Wart,U,19841212,NED
Aiko,Matsuda,U,19750220,JPN
Marina,Gojkovic,U,19790919,YUG
Ivana,Ratkovic,U,19700828,YUG
Silvia,Cribellati,U,19820203,ITA
Katerina,Zupancic,U,19810513,SLO
Rosa Maria,Peso Aldaz,U,19700608,ESP
Maria Jose,Dronda Prados,U,19840103,ESP
Esther,Hijosa Basarte,U,19830903,ESP
Marta,Insausti,U,19810404,ESP
Cristina,Sanz Aguirre,U,19730710,ESP
Edurne,Tabernero,U,19780801,ESP
Leire,Etayo,U,19830709,ESP
Elena,Luri,U,19841204,ESP
Martina,Janska,U,19810212,CZE
Leslie,Thile,U,19791212,FRA
Emilie,Vanhuysberghe,U,19810306,FRA
Petra,Halastova,U,19820325,CZE
Jana,Staskova,U,19780110,CZE
Monika,Vinterova,U,19790110,SVK
Stefanie,Halder,U,19850129,GER
Sivan,Paz,U,19820629,ISR
Noemi,Minzberg,U,,ISR
Ruth,Sverdloff,U,19650818,ISR
Martine,Belle,U,19850320,ITA
Ziva,Grasic,U,19810123,SLO
Anne,Larsen,U,19710315,DEN
Miki,Miyauchi,U,19731213,JPN
Rieko,Noda,U,19750421,JPN
Kim,Kelly,U,19780329,USA
Lani,Wilcox,U,19600808,USA
Julie,Coles,U,19690425,USA
Ruth Ann,Escobedo,U,19700506,USA
Soon Hye,Lee,U,19760812,KOR
Anna,Mitina,U,19800412,RUS
Lauren,Stephens,U,19830423,USA
Mei Hua,Hsu,U,19790527,TPE
Chia Hui,Feng,U,19790427,TPE
Hong Hui,Liu,U,19780624,TPE
Jung Hua,Kuo,U,19771220,TPE
Ya Chi,Yang,U,19780906,TPE
Tatiana,Semenova,U,19791217,KGZ
Liora,Levin,U,19760929,ISR
Anna,Markovich,U,19820908,UKR
Vivien,Sepuka,U,19850413,CRO
Miriam,Sommer,U,19840513,GER
Deborah,Hill,U,19821115,CAN
Andre,Polasek,U,19830214,CAN
Jessica,Tribula,U,19790731,GER
Maricela,Morales,U,19651218,MEX
Gabriela,Villanueva,U,19740519,ESP
Mariska,Steenkamp,U,19760326,RSA
Magali,Risoleo,U,19820213,ARG
Maria Elena,Jimenez,U,19770811,ARG
Carolina,Conte,U,19731120,ARG
Maria Virginia,Moreno Heredia,U,19791124,ESP
Cintia,Seaton,U,19770606,ARG
Noelia,Leon,U,19840227,ARG
Estefania,Rolon,U,19821125,ARG
Tasha,Jackson,U,19760223,USA
Denise,Vock,U,19811206,AUT
Agnes,Paischer,U,19850113,AUT
Marlene,Dirnstorfer,U,19810527,AUT
Martina,Nedorostova,U,19791214,SVK
Karina,Koche,U,19831226,FRA
Ellen,Delie,U,19800320,BEL
Freekje,Maas,U,19770504,NED
Mireille,Bink,U,19760304,NED
Victoria,Cservenyak,U,19820525,HUN
Mariana,Petrasova,U,19810309,SVK
Stephanie,Serruys,U,19820518,BEL
Valeria,Galouza,U,19850717,NED
Ilona,Somers,U,19830622,NED
Isabelle,Declercq,U,19821127,BEL
Pascale,Veraverbeke,U,19821019,BEL
Evelien,Bostyn,U,19810506,BEL
Janja,Gersic,U,19850307,CRO
Katerina,Hladka,U,19771031,CZE
Tatjana,Nossik,U,19830813,BLR
Joanna,Furdyna,U,19820814,POL
Natalia,Narenko,U,19730225,BLR
Dominique,Glinzler,U,19770927,RSA
Carolina,Uriarte,U,19800809,BRA
Liliana,Hung,U,19830331,BRA
Paula,Oliveira,U,19811205,BRA
Roberta,Frizzo,U,19830211,BRA
Adriana,Florido,U,19640110,BRA
Patricia,Camina,U,19760928,ARG
Fernanda,Vlasak,U,19810614,BRA
Natalia,Testa,U,19800918,URU
Ana Luiza,Alencar,U,19670723,BRA
Silvia,Ludorf,U,19660616,BRA
Fernanda,Sala,U,19800822,BRA
Maria Gabriela,Giacomin,U,19800220,BRA
Ekaterina,Makarenko,U,19811024,UKR
Oksana,Enik,U,19770318,UKR
Maria,Tasheva,U,19790616,BUL
Andrea,Rose,U,19800213,CAN
Jacquie,Dobson,U,19610926,CAN
Collette,Oreilly,U,19640328,CAN
Skywalkie,Raimrova,U,,CZE
Karen,Gebauer,U,19760422,CHI
Mariela,Marinaro,U,19750809,ARG
Natalia,Pellegrini,U,19780418,ARG
Barbara,Brauchle,U,19800801,CHI
Daniela,Canepa,U,19810324,ARG
Xin Fen,Pu,U,19591005,CHN
Ana,Radak Trampetic,U,19820107,CRO
Sandra,Gwiggner,R,19850323,AUT
Lore,De Lille,U,19830622,BEL
Ciska,Kramer,U,19770420,NED
Irina,Zhdanova,U,19780428,RUS
Ines,Trickovic,U,19820518,CRO
Agnes,Buronyi,U,19820328,HUN
Ana,Katanic,U,19790425,SLO
Sabine,Herdegen,U,19820129,GER
Carolina,Sadaj,U,19820209,GER
Maria,Ilieva,U,19810808,BUL
Martina,Matouskova,U,19840507,CZE
Ellen,Svensson,U,19820107,SWE
Svatava,Prorokova,U,19810523,CZE
Brankica,Stankovic,U,19781118,AUT
Kristina,Dundov,U,19830206,CRO
Dagmar,Denkova,U,19820305,CZE
Simona,Krausova,U,19800215,CZE
Lucie,Telinova,U,19850911,CZE
Tereza,Sandova,U,19840304,CZE
Lucie,Ruskova,U,19820906,CZE
Jana,Benova,U,19780524,CZE
Petra,Hradecka,U,19750619,CZE
Dita,Kochloffelova,U,19790513,CZE
Petra,Sedlmajerova,U,19810331,CZE
Daniela,Hebertova,U,19830315,CZE
Alexandra,Mikhailova,U,19840714,RUS
Marta,Kostrhounova,U,19800624,CZE
Marketa,Cizova,U,19801231,CZE
Katerina,Zlebkova,U,19800521,CZE
Michaela,Havelkova,U,19800521,CZE
Kristina,Pesatova,U,19811012,CZE
Pavia,Schnattingerova,U,19831018,CZE
Jana,Bourova,U,19780211,CZE
Lucie,Mazinova,U,19820205,CZE
Sylvie,Bohmova,U,19820112,CZE
Marketa,Blazkova,U,19800526,CZE
Louise,Lilleso,U,19790929,DEN
Annette,Tronning,U,19810116,DEN
Christine,Pape Nielsen,U,19820702,DEN
Marja Liisa,Kuurne,U,19720501,FIN
Ditte,Hougaard,U,19770207,DEN
Akemi,Sato,U,19751228,JPN
Verena,Cerny,U,19800202,AUT
Marina,Garcia Vertiz,U,19860130,ESP
Linda,Engblom,U,19750527,SWE
Saray,Pino Vega,U,19840725,ESP
Eva,Escribano Poveda,U,19800104,ESP
Sandra,Jillyova,U,19830207,SVK
Dacil,Alvarado,U,19820303,ESP
Ninja,Pfuetzenreuter,U,19840307,GER
Tamara,Mol,U,19790911,NED
Barbora,Stejskalova,U,19800919,CZE
Jutta,Ribitsch,U,19760101,AUT
Irene,Fernandez Cabe,U,19790110,ESP
Olga,Carrasco,U,19850408,ESP
Rocio,Govantes,U,19840211,ESP
Maria Isabella,Ariza Sanz,U,19830224,ESP
Sara,Bonomi,U,19780507,ITA
Katarina,Balan,U,19790418,YUG
Carolina,Rojas Jimenez,U,19790611,ESP
Jenny,Trettin,U,19800608,GER
Sandra,De Rafael Esteban,U,19710625,ESP
Eva,Sanz,U,19800721,ESP
Anete,Rozkalne,U,19830213,LAT
Rosario,Gracia Abad,U,19720317,ESP
Isabel,Fonts,U,19800201,ESP
Virginia,Colmenero,U,19790122,ESP
Anna,Macia,U,19790509,ESP
Maria Carmen,Escuder,U,19800103,ESP
Ariadna,Junyent,U,19810319,ESP
Susana,Carreras,U,19780108,ESP
Magdalena,Taltavull Fernandez,U,19781205,ESP
Beatriz,Pellon,U,19600915,ESP
Marta,Rozas,U,,ESP
Jessica,Ortiz Diaz Oliver,U,19820216,ESP
Violeta,Fabe Martin,U,19821027,ESP
Carmen,Torres,U,19830511,ESP
Monica,Jimenez,U,,ESP
Patricia,Garcia,U,19800416,ESP
Carolina,Somalo,U,19740523,ESP
Monica,Chornet Velasco,U,19751014,ESP
Monica,Peets,U,19810331,EST
Sandra,Mihajlovic,U,19800724,GER
Kadi,Hilpus,U,19781009,EST
Riina,Veiram,U,19810717,EST
Johanna,Isokangas,U,19790315,FIN
Elena,Bouloux,U,19800820,FRA
Kealy,Carter,U,19801030,USA
Raluca,Moldovan,U,19830721,ROU
Virginie,Favory,U,19800514,FRA
Virginie,Van Der Meersch,U,19750202,FRA
Nathalie,Leschi,U,19720619,FRA
Claire,Bourgault,U,19801028,FRA
Frederique,Mauger,U,19640825,FRA
Aurore,Esteve,U,19800809,FRA
Amanda,Peros,U,19790126,FRA
Nowlenn,Peltier,U,,FRA
Anne,Walrick,U,,FRA
Davina,Mendiburu,U,19820925,FRA
Typhaine,Cottenier,U,19780521,FRA
Agnes,Lempereur,U,19670111,FRA
Victoria,Hall,U,19800930,GBR
Gillian,Smith,U,19710823,GBR
Tracy,Smith,U,19710823,GBR
Elizabeth,Fletcher,U,19770921,GBR
Joanne,Keene,U,19800313,GBR
Andrea,Behalova,U,19760326,CZE
Annabel,Kelynack,U,19810323,GBR
Laura,Smith,U,19780820,GBR
Majen,Immink,U,19840223,GBR
Alex,Napier,U,19761211,GBR
Rachel,Magory,U,19830609,GBR
Leonie,Odriscoll,U,19780410,AUS
Manana,Dueli,U,19801206,GEO
Eka,Vepkhvadze,U,19820820,GEO
Ketino,Akhvlediani,U,19830625,GEO
Carmen,Linder,U,19800410,GER
Maike,Kampschulte,U,19820916,GER
Liz,Finlayson,U,19650921,NZL
Nicola,Seltenbecher,U,19800105,GER
Ina Maria,Range,U,19810321,GER
Stephanie,Koderisch,U,19780302,GER
Carmen,Maas,U,19800522,GER
Ellen,Muller,U,19760328,GER
Alison,Moverley,U,19730613,GBR
Rebecca,Leftherioti,U,19790830,GRE
Tali,Fink,U,19791025,ISR
Anna,Ioannou,U,19830620,GRE
Elena,Kokkinaki,U,19831116,GRE
Magdolna,Rekasi,U,19830522,HUN
Edit,Bagoly,U,19820905,HUN
Rita,Horvath,U,19790514,HUN
Nuraeni,Batubara,U,19810819,INA
Kartika,Halim,U,19850614,INA
Evi,Murtiningsih,U,19781008,INA
Diana Nur,Fatimah,U,19840404,INA
Cintha Karrie Shanaz,Putri,U,19850619,INA
Lorena,Aparicio Vargas,U,19830228,ESP
Yuka,Hatano,U,19830815,JPN
Sadvika,Saboo,U,19850317,IND
Rakha,Mohan,U,19821014,IND
Sonja,Foks,U,19780820,NED
Katrin,Gaber,U,19800316,AUT
Bracha,Weisman,U,19860303,ISR
Barbara,Fuzesi,U,19770722,ITA
Szandra,Fuzesi,U,19781224,HUN
Noa,Horovitz,U,19760407,ISR
Virginia,Prato,U,19801217,ITA
Cristina,Coletto,U,19800121,ITA
Emanuela,Falleti,U,19751202,ITA
Francesca,Guastella,U,19790409,ITA
Katia,Ceracchi,U,19810315,ITA
Mariapia,Quagliozzi,U,19840623,ITA
Anna Sabrina,Ferrari,U,19770530,ITA
Magdalena,Wojcik,U,19790930,GER
Susan,Durst,U,19810125,GER
Amanda,Gesualdi,U,19700204,ITA
Tatjana,Scheel,U,19810310,GER
Michela,Comune,U,19830319,ITA
Serena,Carsughi,U,19810308,ITA
Esther,Stasi,U,19800507,ITA
Giulia,De Muro,U,19780403,ITA
Marie Lisa,Loriga,U,19830329,ITA
Lucia,Curielli,U,19780108,ITA
Chiara,Lucacchioni,U,19810824,ITA
Daniela,Santamato,U,19810830,ITA
Valentina,Terio,U,19760227,ITA
Roberta,Zandarin,U,19760417,ITA
Silvia,Gabba,U,19821221,ITA
Simona,Patti,U,19850823,ITA
Francesca,Lancini,U,19830708,ITA
Raffaella,Gambadoro,U,19800723,ITA
Laura,Tuzzi,U,19790318,ITA
Valeria,Cecchetti,U,19760803,ITA
Raffaella,Valentino,U,19770224,ITA
Makiko,Inekaku,U,,JPN
Yuko,Miyajima,U,19710406,JPN
Tomoko,Tazawa,U,19710502,JPN
Yumiko,Nakazima,U,19750408,JPN
Masako,Naito,U,19761025,JPN
Akiko,Kazama,U,19740928,JPN
Izumi,Sugimoto,U,19780528,JPN
Yoko,Torii,U,19780514,JPN
Tomoko,Ishida,U,19710323,JPN
Ai,Haigo,U,19750418,JPN
Mariko,Kaneko,U,19740629,JPN
Tomoko,Sekiguchi,U,19760214,JPN
Yukari,Ochiai,U,19830710,JPN
Saloni,Kantaria,U,19810917,KEN
Jenny,Kuhlin,U,19780818,KEN
Hyun Sook,Park,U,19810406,KOR
Viktoria,Tepluk,U,19820409,LAT
Vlada,Kirilovska,U,19750414,LAT
Natalia,Bogacova,U,19710810,LAT
Manar,Akkar,U,19820319,MAR
Nadia,Bibarss,U,19760621,MAR
Courtney,Roberts,U,19721230,USA
Elke,Juul,U,19730313,AUS
Julie Ann,Baird,U,19750618,USA
