,first_name,last_name,flag_code,residence,birthplace,birthdate,birth_year,turned_pro,weight_kg,height_cm,handedness,backhand
8038,Miecyslav,Rybarczyk,POL,0,0,0,0.0,0.0,0.0,0.0,0,0
8039,Massimo,Rivaroli,ITA,0,0,0,0.0,0.0,0.0,0.0,0,0
8040,Brad,Rowe,USA,0,"Modesto, CA, USA",19551120,1955.0,0.0,0.0,0.0,0,0
8041,Rick,Rozen,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
8042,Joel,Ross,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
8043,Graziano,Risi,ITA,0,0,0,0.0,0.0,0.0,0.0,0,0
8044,Andrew,Rae,AUS,0,0,0,0.0,0.0,0.0,0.0,0,0
8045,Gene,Russo,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
8046,Eugenio,Rossi,ITA,0,0,19691110,1969.0,0.0,0.0,0.0,0,0
8047,Anthony,Ryan,AUS,0,0,0,0.0,0.0,0.0,0.0,0,0
8048,Mario,Rincon,COL,0,0,19671203,1967.0,0.0,0.0,0.0,0,0
8049,"Hamilton ""Ham""",Richardson,USA,0,"Baton Rouge, LA, U.S.A.",19330824,1933.0,0.0,73.0,183.0,0,0
8050,Peter,Richardson,AUS,0,0,0,0.0,0.0,0.0,0.0,0,0
8051,Mervyn,Rose,AUS,0,"Coffs Harbor, NSW, Australia",19300123,1930.0,0.0,0.0,0.0,0,0
8052,Roger,Rasheed,AUS,"Adelaide,S.A., Australia","Adelaide, S.A., Australia",19690310,1969.0,1989.0,91.0,183.0,0,0
8053,Bret,Richardson,AUS,0,"Launceston, Tasmania,Australia",19710123,1971.0,0.0,75.0,178.0,0,0
8054,P.,Rickey,AUS,0,0,0,0.0,0.0,0.0,0.0,0,0
8055,Wayne,Reid,AUS,0,"Melbourne, VIC, Australia",19380112,1938.0,0.0,0.0,0.0,0,0
8056,Francisco,Roig,ESP,"Barcelona, Spain","Barcelona, Spain",19680401,1968.0,1987.0,69.0,175.0,0,0
8057,Thies,Roepcke,GER,0,0,0,0.0,0.0,0.0,0.0,0,0
8058,Juan,Rios,PUR,0,"Rio Piedras, Puerto Rico",19661215,1966.0,0.0,82.0,185.0,0,0
8059,Brian,Roe,AUS,0,"Brisbane, Australia",19690820,1969.0,0.0,77.0,193.0,0,0
8060,Guillaume,Raoux,FRA,"Boca Raton, Florida, USA","Bagnol Sur Ceze, France",19700214,1970.0,1989.0,77.0,180.0,0,0
8061,Aki,Rahunen,FIN,0,"Helsinki, Finland",19711224,1971.0,0.0,60.0,175.0,0,0
8062,Nicolas,Romero,ESP,0,0,0,0.0,0.0,0.0,0.0,0,0
8063,Stephan,Rhode,GER,0,"Essen, Germany",19681005,1968.0,0.0,99.0,188.0,0,0
8064,Roberto,Raffa,ITA,0,0,0,0.0,0.0,0.0,0.0,0,0
8065,David,Rikl,CZE,"London, England","Brandys, Czech Republic",19710227,1971.0,1989.0,68.0,178.0,0,0
8066,Vaclav,Roubicek,CZE,0,"Ostrava, Czechoslovakia",19671213,1967.0,0.0,83.0,185.0,0,0
8067,Rafael,Ruiz,ESP,0,0,0,0.0,0.0,0.0,0.0,0,0
8068,Marc,Rosset,SUI,"Monte Carlo, Monaco","Geneva, Switzerland",19701107,1970.0,1988.0,88.0,201.0,0,0
8069,Christian,Ruud,NOR,Oslo Norway,"Oslo, Norway",19720824,1972.0,1991.0,75.0,188.0,0,0
8070,Felipe,Rivera,CHI,"Santiago, Chile","Arica, Chile",19710510,1971.0,1989.0,78.0,183.0,0,0
8071,Maurice,Ruah,VEN,"Caracas, Venezuela","Caracas, Venezuela",19710219,1971.0,1989.0,69.0,178.0,0,0
8072,Tony,Richey,JAM,0,0,0,0.0,0.0,0.0,0.0,0,0
8073,Ettore,Rossetti,ITA,0,0,0,0.0,0.0,0.0,0.0,0,0
8074,Dave,Randall,USA,"Birmingham, AL, U.S.A.","Memphis, TN, U.S.A.",19670508,1967.0,1990.0,75.0,183.0,0,0
8075,Greg,Rusedski,GBR,"London, England","Montreal, Quebec, Canada",19730906,1973.0,1991.0,91.0,193.0,0,0
8076,Eyal,Ran,ISR,"Kiriat Ono, Israel","Kiriat Ono, Israel",19721121,1972.0,1992.0,70.0,183.0,0,0
8077,Juan-Luis,Rascon-Lope,ESP,0,0,19710302,1971.0,0.0,0.0,0.0,0,0
8078,Martin,Rodriguez,ARG,"Buenos Aires, Argentina","Cordoba, Argentina",19691218,1969.0,1991.0,75.0,178.0,0,0
8079,Emanuel,Rasberger,CRO,0,0,19720603,1972.0,0.0,0.0,0.0,0,0
8080,Patrick,Rafter,AUS,"Pembroke, Bermuda","Mount Isa, QSLD, Australia",19721228,1972.0,1991.0,86.0,185.0,Right-Handed,One-Handed Backhand
8081,Alexander,Reichel,USA,0,"Los Angeles, CA, U.S.A.",19710303,1971.0,1992.0,82.0,193.0,0,0
8082,Andrew,Richardson,GBR,"Lincolnshire, England","Peterborough, England",19740314,1974.0,1992.0,95.0,201.0,0,0
8083,R.,Reid,0,0,0,0,0.0,0.0,0.0,0.0,0,0
8084,Ramayah,Ramachandran,MAS,0,"Negeri Sembilan, Malaysia",19700910,1970.0,0.0,56.0,160.0,0,0
8085,Andrei,Rybalko,UKR,0,"Kiev, Ukraine",19720605,1972.0,0.0,78.0,180.0,0,0
8086,Lionel,Roux,FRA,"Jupiter, Florida, USA","Lyon, France",19730412,1973.0,1991.0,79.0,185.0,0,0
8087,Joern,Renzenbrink,GER,"Hamburg, Germany","Hamburg, Germany",19720717,1972.0,1991.0,82.0,196.0,0,0
8088,Alex,Radulescu,GER,Monaco,"Bucharest, Romania",19741207,1974.0,1992.0,78.0,185.0,0,0
8089,Lars,Rehmann,GER,0,"Leverkusen, Germany",19750521,1975.0,1993.0,88.0,196.0,0,0
8090,Marcelo,Rios,CHI,"Santiago, Chile","Santiago, Chile",19751226,1975.0,1994.0,73.0,175.0,Left-Handed,Two-Handed Backhand
8091,Eduardo,Rincon,COL,0,0,19760322,1976.0,0.0,0.0,0.0,0,0
8092,Kresimir,Ritz,CRO,0,0,19730628,1973.0,0.0,0.0,0.0,0,0
8093,Mikael,Robertson,RSA,0,0,0,0.0,0.0,0.0,0.0,0,0
8094,John,Roddick,USA,0,0,19760704,1976.0,0.0,0.0,0.0,0,0
8095,Mohamed,Ridaoui,USA,0,0,19690413,1969.0,0.0,0.0,0.0,0,0
8096,Christophe,Rochus,BEL,"Auvelais, Belgium","Namur, Belgium",19781215,1978.0,1996.0,68.0,170.0,Right-Handed,One-Handed Backhand
8097,Andrian,Raturandang,INA,0,0,19760729,1976.0,0.0,0.0,0.0,0,0
8098,Jocelyn,Robichaud,CAN,"Quebec, Canada","Montreal, Quebec, Canada",19780408,1978.0,0.0,0.0,0.0,0,0
8099,Steven,Randjelovic,AUS,0,0,19750421,1975.0,1995.0,80.0,0.0,0,0
8100,Yohny,Romero,VEN,0,0,19781130,1978.0,0.0,0.0,0.0,0,0
8101,Larbi,Rharnit,MAR,0,0,19760418,1976.0,0.0,0.0,0.0,0,0
8102,Bjorn,Rehnquist,SWE,"Gothenburg, Sweden","Boras, Sweden",19780105,1978.0,1997.0,69.0,175.0,0,0
8103,Nikos,Rovas,GRE,0,0,19770920,1977.0,0.0,0.0,0.0,0,0
8104,Rodolfo,Rake,PER,0,0,19790713,1979.0,0.0,0.0,0.0,0,0
8105,Michael,Russell,USA,"Houston, TX, USA","Detroit, MI, USA",19780501,1978.0,1998.0,70.0,173.0,Right-Handed,Two-Handed Backhand
8106,Victor,Romero,MEX,0,0,19790126,1979.0,0.0,0.0,0.0,0,0
8107,Ruben,Ramirez Hidalgo,ESP,"Alicante, Spain","Alicante, Spain",19780106,1978.0,1998.0,74.0,183.0,Right-Handed,Two-Handed Backhand
8108,Sergio,Roitman,ARG,"Buenos Aires, Argentina","Buenos Aires, Argentina",19790516,1979.0,1996.0,79.0,185.0,0,0
8109,Andy,Ram,ISR,"Tel Aviv, Israel","Montevideo, Uruguay",19800410,1980.0,1998.0,83.0,180.0,0,0
8110,Olivier,Rochus,BEL,"Dion-Valmont, Belgium","Namur, Belgium",19810118,1981.0,1999.0,65.0,168.0,Right-Handed,One-Handed Backhand
8111,Thierry,Roggi,FRA,0,0,19800105,1980.0,0.0,0.0,0.0,0,0
8112,Tertius,Reynders,RSA,0,0,0,0.0,0.0,0.0,0.0,0,0
8113,Tommy,Robredo,ESP,"San Cugat del Valles, Spain","Hostalric, Spain",19820501,1982.0,1998.0,75.0,180.0,Right-Handed,One-Handed Backhand
8114,Mario,Radic,CRO,"Venezia, Italy","Split, Croatia",19820114,1982.0,2000.0,72.0,188.0,0,0
8115,Pedro,Rico,ESP,0,0,19801209,1980.0,0.0,0.0,0.0,0,0
8116,Gary,Rose,0,0,"Orinda, CA, U.S.A.",19450803,1945.0,0.0,0.0,0.0,0,0
8117,Bobby,Reynolds,USA,"Marietta, Georgia, USA","Cape Cod, MA, USA",19820717,1982.0,2003.0,77.0,183.0,Right-Handed,Two-Handed Backhand
8118,James,Rombeau,USA,0,"Studio City, CA, USA",19481202,1948.0,0.0,0.0,0.0,0,0
8119,Andy,Roddick,USA,"Austin, Texas, USA","Omaha, Nebraska, USA",19820830,1982.0,2000.0,88.0,188.0,Right-Handed,Two-Handed Backhand
8120,Predrag,Rusevski,MKD,0,0,19830827,1983.0,0.0,0.0,0.0,0,0
8121,Fabian,Roetschi,SUI,0,0,19800525,1980.0,0.0,0.0,0.0,0,0
8122,Jean-Julien,Rojer,NED,"Curacao, Netherlands Antilles","Curacao, Netherlands Antilles",19810825,1981.0,2003.0,82.0,185.0,Right-Handed,Two-Handed Backhand
8123,Pierre,Rinderknecht,FRA,0,0,0,0.0,0.0,0.0,0.0,0,0
8124,Sanchai,Ratiwatana,THA,Bangkok,Bangkok,19820123,1982.0,2004.0,70.0,175.0,0,0
8125,Sonchat,Ratiwatana,THA,Bangkok Thailand,Bangkok,19820123,1982.0,2004.0,71.0,175.0,0,0
8126,Doug,Reid,AUS,0,0,0,0.0,1968.0,0.0,0.0,0,0
8127,Estaban,Reyes,MEX,0,0,0,0.0,0.0,0.0,0.0,0,0
8128,Michael,Rubin,USA,0,0,19810902,1981.0,0.0,0.0,0.0,0,0
8129,Rylan,Rizza,USA,0,0,19840424,1984.0,0.0,0.0,0.0,0,0
8130,Todd,Reid,AUS,"Melbourne, Australia","Sydney, Australia",19840603,1984.0,2002.0,70.0,180.0,0,0
8131,Rajeev,Ram,USA,"Carmel, IN, USA","Denver, CO, USA",19840318,1984.0,2004.0,82.0,193.0,Right-Handed,One-Handed Backhand
8132,Antonio,Ruiz-Rosales,MEX,"Monterrey, Mexico","Monterrey, Mexico",19840918,1984.0,0.0,100.0,193.0,Right-Handed,Two-Handed Backhand
8133,Horst,Ritter,GER,0,0,0,0.0,0.0,0.0,0.0,0,0
8134,Nicolas,Renavand,FRA,0,0,19820625,1982.0,0.0,0.0,0.0,0,0
8135,Jost,Remmert,GER,0,0,0,0.0,0.0,0.0,0.0,0,0
8136,Whitney,Reed,USA,0,"Oakland, CA, U.S.A.",19320821,1932.0,0.0,0.0,0.0,0,0
8137,Luis,Rojas,CRC,0,0,0,0.0,0.0,0.0,0.0,0,0
8138,Robin,Ray,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
8139,Max,Raditschnigg,AUT,0,0,19830506,1983.0,0.0,0.0,0.0,0,0
8140,Bruno,Rosa,BRA,0,0,19860214,1986.0,0.0,0.0,0.0,0,0
8141,Edouard,Roger-Vasselin,FRA,"Boulogne-Billancourt, France","Gennevilliers, France",19831128,1983.0,2002.0,75.0,188.0,Right-Handed,Two-Handed Backhand
8142,Stephane,Robert,FRA,"Valletta, Malta","Montargis, France",19800517,1980.0,2001.0,77.0,185.0,Right-Handed,Two-Handed Backhand
8143,Simon,Rea,NZL,0,0,19820718,1982.0,0.0,0.0,0.0,0,0
8144,Travis,Rettenmaier,USA,Los Angeles,Tarzana,19830806,1983.0,2002.0,84.0,188.0,0,0
8145,Vic,Rollins,CAN,0,0,0,0.0,0.0,0.0,0.0,0,0
8146,Laurent,Recouderc,AND,0,0,19840710,1984.0,0.0,0.0,0.0,0,0
8147,Michael,Ryderstedt,SWE,"Oslo, Norway","Stockholm, Sweden",19841112,1984.0,2002.0,78.0,188.0,0,0
8148,Diogo,Rocha,POR,0,0,19840614,1984.0,0.0,0.0,0.0,0,0
8149,Hector,Ruiz-Cadenas,ESP,0,0,19830427,1983.0,0.0,0.0,0.0,0,0
8150,Alexandre,Renard,FRA,0,0,19820529,1982.0,0.0,0.0,0.0,0,0
8151,Tom,Rushby,GBR,0,"Derbyshire, England",19860604,1986.0,0.0,0.0,0.0,0,0
8152,Joseph,Rush,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
8153,Paul,Rose,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
8154,Karan,Rastogi,HKG,"Mumbai, India","Mumbai, India",19861008,1986.0,2003.0,66.0,178.0,Right-Handed,Two-Handed Backhand
8155,Lukas,Rosol,CZE,"Prague, Czech Republic","Brno, Czech Republic",19850724,1985.0,2004.0,84.0,196.0,Right-Handed,Two-Handed Backhand
8156,Bruno,Rodriguez,MEX,0,0,19861028,1986.0,0.0,0.0,0.0,0,0
8157,Leo,Rolle,0,0,0,0,0.0,0.0,0.0,0.0,0,0
8158,Hector,Romani,0,0,0,0,0.0,0.0,0.0,0.0,0,0
8159,Larry,Rolle,0,0,0,0,0.0,0.0,0.0,0.0,0,0
8160,Kenneth,Reid,IRL,0,0,0,0.0,0.0,0.0,0.0,0,0
8161,Miguel Angel,Reyes-Varela,MEX,"Queretaro, Mexico",Guadalajara,19870621,1987.0,0.0,73.0,175.0,Right-Handed,One-Handed Backhand
8162,Felipe,Rojas,COL,0,"Bogot\x1a, Colombia",19941126,1994.0,0.0,67.0,0.0,Right-Handed,Two-Handed Backhand
8163,Pere,Riba,ESP,"Barcelona, Spain","Barcelona, Spain",19880407,1988.0,2004.0,78.0,183.0,Right-Handed,Two-Handed Backhand
8164,Lamar,Roemer,0,0,0,0,0.0,0.0,0.0,0.0,0,0
8165,Amador,Romero-Torres,ESP,0,0,19860122,1986.0,0.0,0.0,0.0,0,0
8166,Sebastian,Rieschick,GER,Germany,0,19860215,1986.0,0.0,0.0,0.0,0,0
8167,Rupesh,Roy,IND,India,0,19890216,1989.0,0.0,0.0,0.0,0,0
8168,Mohcine,Roudami,MAR,Morocco,0,19860504,1986.0,0.0,0.0,0.0,0,0
8169,Artur,Romanowski,POL,Poland,0,19870129,1987.0,0.0,0.0,0.0,0,0
8170,Albert,Ramos-Vinolas,ESP,"Mataro, Spain","Barcelona, Spain",19880117,1988.0,2007.0,80.0,188.0,Left-Handed,Two-Handed Backhand
8171,Julian,Reister,GER,"Hamburg, Germany","Hamburg, Germany",19860402,1986.0,2005.0,87.0,188.0,Right-Handed,One-Handed Backhand
8172,Martin,Rmus,SLO,Slovenia,0,19870314,1987.0,0.0,0.0,0.0,0,0
8173,Valery,Rudnev,RUS,Russia,0,19880216,1988.0,0.0,0.0,0.0,0,0
8174,Pato,Rodriquez,0,0,0,0,0.0,0.0,0.0,0.0,0,0
8175,Sebastian,Rivera,CHI,"Santiago, Chile","Santiago, Chile",19860918,1986.0,0.0,77.0,178.0,Left-Handed,One-Handed Backhand
8176,Guillermo,Rivera-Aranguiz,CHI,0,0,19890202,1989.0,0.0,0.0,0.0,Right-Handed,Two-Handed Backhand
8177,Laurent,Rochette,FRA,"Paris, France","Bordeaux, France",19880205,1988.0,2006.0,79.0,183.0,0,0
8178,Purav,Raja,IND,"Mumbai, India","Mumbai, India",19851207,1985.0,2005.0,90.0,183.0,Right-Handed,Two-Handed Backhand
8179,Vitor,Requiao,BRA,0,0,19880625,1988.0,0.0,0.0,0.0,0,0
8180,Cesar,Ramirez,MEX,0,0,19900125,1990.0,0.0,0.0,0.0,0,0
8181,Eladio,Ribeiro Neto,BRA,"Brasilia, Brazil","Brasilia, Brazil",19860109,1986.0,0.0,86.0,191.0,0,0
8182,Younes,Rachidi,MAR,0,0,19860913,1986.0,0.0,0.0,0.0,0,0
8183,Mathieu,Rodrigues,FRA,"Suresnes, France","Romorantin Lanthenay, France",19851107,1985.0,2007.0,76.0,180.0,Right-Handed,Two-Handed Backhand
8184,Nima,Roshan,AUS,0,0,19850524,1985.0,0.0,0.0,0.0,0,0
8185,Clement,Reix,FRA,0,0,19831009,1983.0,0.0,0.0,0.0,0,0
8186,Christopher,Rungkat,INA,"Eugene, Oregon, USA","Jakarta, Indonesia",19900114,1990.0,2007.0,68.0,175.0,Right-Handed,Two-Handed Backhand
8187,Georgi,Rumenov Payakov,ESP,0,0,19891215,1989.0,0.0,0.0,0.0,0,0
8188,Robin,Roshardt,SUI,0,0,19880222,1988.0,0.0,0.0,0.0,0,0
8189,Florian,Reynet,FRA,0,0,19860414,1986.0,0.0,0.0,0.0,0,0
8190,David,Rice,GBR,0,High Wycombe,19890101,1989.0,0.0,90.0,193.0,Right-Handed,Two-Handed Backhand
8191,Vitali,Reshetnikov,RUS,0,0,19881104,1988.0,0.0,0.0,0.0,0,0
8192,Patrik,Rosenholm,SWE,"Lidingo, Sweden","Stockholm, Sweden",19880305,1988.0,0.0,85.0,178.0,Right-Handed,One-Handed Backhand
8193,Fernando,Romboli,BRA,"Guaruja, Brazil","Rio de Janeiro, Brazil",19890104,1989.0,2006.0,81.0,180.0,Right-Handed,One-Handed Backhand
8194,Nicolas,Reissig,AUT,"Schleedorf (Salzburg), Austria","Oberndorf (Salzburg), Austria",19890407,1989.0,2009.0,84.0,185.0,Right-Handed,One-Handed Backhand
8195,Milos,Raonic,CAN,"Monte Carlo, Monaco","Podgorica, Montenegro",19901227,1990.0,2008.0,98.0,196.0,Right-Handed,Two-Handed Backhand
8196,Matt,Reid,AUS,0,0,19900717,1990.0,0.0,0.0,0.0,0,0
8197,Filip,Rams,POL,0,0,19890613,1989.0,0.0,0.0,0.0,0,0
8198,Igor,Rud,RUS,0,0,19880516,1988.0,0.0,0.0,0.0,0,0
8199,Elie,Rousset,FRA,0,Saint Etienne,19890905,1989.0,0.0,88.0,198.0,0,0
8200,Marc,Rath,AUT,0,0,19901205,1990.0,0.0,0.0,0.0,0,0
8201,Guillaume,Rufin,FRA,"Charnay, France","Viriat, France",19900526,1990.0,2008.0,82.0,188.0,Right-Handed,Two-Handed Backhand
8202,Jonathan,Ribaste,USA,0,0,19881205,1988.0,0.0,0.0,0.0,0,0
8203,Ahmad,Rabeea,KUW,0,0,0,0.0,0.0,0.0,0.0,0,0
8204,Ruan,Roelofse,RSA,"Cape Town, South Africa ","Cape Town, South Africa",19891118,1989.0,0.0,98.0,188.0,Right-Handed,Two-Handed Backhand
8205,Marcel,Ruzic,CRO,0,0,19920120,1992.0,0.0,0.0,0.0,0,0
8206,Mohammed,Reda,KUW,0,0,19940422,1994.0,0.0,0.0,0.0,0,0
8207,Blaz,Rola,SLO,"Ptuj, Slovenia","Ptuj, Slovenia",19901005,1990.0,2013.0,85.0,193.0,Left-Handed,Two-Handed Backhand
8208,Sami,Reinwein,GER,"Freiburg, Germany","Freiburg, Germany",19920529,1992.0,0.0,75.0,180.0,Left-Handed,Two-Handed Backhand
8209,Vikram,Reddy B,IND,0,0,19900126,1990.0,0.0,0.0,0.0,0,0
8210,Yannik,Reuter,BEL,0,0,19910306,1991.0,0.0,0.0,0.0,Right-Handed,Two-Handed Backhand
8211,Quentin,Robert,FRA,0,0,19940824,1994.0,0.0,0.0,0.0,0,0
8212,Pedro Pablo,Ruiz,COL,0,0,19940208,1994.0,0.0,0.0,0.0,0,0
8213,Alexander,Rumyantsev,RUS,0,0,19920816,1992.0,0.0,0.0,0.0,0,0
8214,Mark,Richards,AUS,0,0,19931203,1993.0,0.0,0.0,0.0,0,0
8215,Marko,Rajic,SRB,0,0,19920509,1992.0,0.0,0.0,0.0,Right-Handed,Two-Handed Backhand
8216,Quentin,Robert,FRA,0,0,19910930,1991.0,0.0,0.0,0.0,Right-Handed,Two-Handed Backhand
8217,Martin,Rondina,ARG,0,0,19910528,1991.0,0.0,0.0,0.0,0,0
8218,Vorachit,Runglertmaneepong,THA,0,0,19900213,1990.0,0.0,0.0,0.0,0,0
8219,Lucas,Renard,SWE,"Stockholm, Sweden","Stockholm, Sweden",19920930,1992.0,0.0,80.0,185.0,Right-Handed,Two-Handed Backhand
8220,Claudio,Rivera,SWE,0,0,19920628,1992.0,0.0,0.0,0.0,Right-Handed,Two-Handed Backhand
8221,Ramkumar,Ramanathan,IND,"Barcelona, ESP & Chennai, IND","Chennai, India",19941108,1994.0,0.0,77.0,188.0,Right-Handed,Two-Handed Backhand
8222,Felipe,Rios,CHI,0,0,19920304,1992.0,0.0,0.0,0.0,Right-Handed,Two-Handed Backhand
8223,A.,Riba,0,0,0,0,0.0,0.0,0.0,0.0,0,0
8224,Oriol,Roca Batalla,ESP,0,0,19930430,1993.0,0.0,0.0,0.0,0,0
8225,Nathan,Rakitt,USA,0,0,19930421,1993.0,0.0,0.0,0.0,0,0
8226,Francisco,Ramos,POR,0,0,19930325,1993.0,0.0,0.0,0.0,0,0
8227,Sidharth,Rawat,IND,"Noida, INDIA","New Delhi, India",19930421,1993.0,0.0,70.0,175.0,Right-Handed,Two-Handed Backhand
8228,Alexander,Ritschard,SUI,0,0,19940324,1994.0,0.0,0.0,0.0,Right-Handed,Two-Handed Backhand
8229,Mateo Andres,Ruiz Naranjo,COL,"Bogota, Colombia","Bucaramanga, Colombia",19960715,1996.0,0.0,77.0,3.0,Right-Handed,Two-Handed Backhand
8230,Juan,Rocha,ARG,0,0,19910705,1991.0,0.0,0.0,0.0,0,0
8231,Demian,Raab,GER,"Hamburg, Germany","Lueneburg, Germany",19930720,1993.0,0.0,79.0,188.0,Right-Handed,Two-Handed Backhand
8232,Carlos,Ramirez Utermann,MEX,0,"Mexico City, Mexico",19950822,1995.0,0.0,81.0,191.0,Right-Handed,One-Handed Backhand
8233,Simeon,Rossier,SUI,"Neuchatel, Switzerland","Neuchatel, Switzerland",19950115,1995.0,0.0,62.0,173.0,Left-Handed,One-Handed Backhand
8234,John Harrison,Richmond,USA,0,0,19940218,1994.0,0.0,0.0,0.0,0,0
8235,Noah,Rubin,USA,"Long Island, NY, USA","Long Island, NY, USA",19960221,1996.0,2015.0,68.0,175.0,Right-Handed,Two-Handed Backhand
8236,Diogo,Rocha,POR,0,0,19940713,1994.0,0.0,0.0,0.0,0,0
8237,Joao,Riquelme,CHI,0,0,19950713,1995.0,0.0,0.0,0.0,Right-Handed,Two-Handed Backhand
8238,Timur,Razmaitov,RUS,0,0,19970410,1997.0,0.0,0.0,0.0,0,0
8239,Lukas,Ruepke,GER,"Bremen, Germany","Bremen, Germany",19930706,1993.0,0.0,85.0,180.0,Right-Handed,Two-Handed Backhand
8240,Kovit,Ratanaphet,THA,0,0,19831106,1983.0,0.0,0.0,0.0,0,0
8241,V,Rudj,RUS,0,0,0,0.0,0.0,0.0,0.0,0,0
8242,J J F,Robinson,GBR,0,0,0,0.0,0.0,0.0,0.0,0,0
8243,Murray,Robinson,USA,0,0,19591011,1959.0,0.0,0.0,0.0,0,0
8244,Roland,Russo,AUS,0,0,0,0.0,0.0,0.0,0.0,0,0
8245,Nicholas,Reyes,USA,"West Hollywood, CA, USA","Washington D.C., USA",19950117,1995.0,0.0,83.0,188.0,Right-Handed,One-Handed Backhand
8246,Mike,Rowe,GBR,0,0,0,0.0,0.0,0.0,0.0,0,0
8247,D.,Roberts,GBR,0,0,0,0.0,0.0,0.0,0.0,0,0
8248,C.,Rudman,RSA,0,0,0,0.0,0.0,0.0,0.0,0,0
8249,Carlos,Romero,ARG,0,0,19460309,1946.0,0.0,0.0,0.0,0,0
8250,Ernesto,Rios,ARG,0,0,19320229,1932.0,0.0,0.0,0.0,0,0
8251,J.,Rudman,RSA,0,0,0,0.0,0.0,0.0,0.0,0,0
8252,Unknown,Rios,0,0,0,0,0.0,0.0,0.0,0.0,0,0
8253,Dave,Ranney,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
8254,Colin,Rees,RSA,0,0,0,0.0,0.0,0.0,0.0,0,0
8255,Geoff,Roberts,GBR,0,0,0,0.0,0.0,0.0,0.0,0,0
8256,N. L. ,Reevell,GBR,0,0,0,0.0,0.0,0.0,0.0,0,0
8257,C.,Ryan,IRL,0,0,0,0.0,0.0,0.0,0.0,0,0
8258,Mauro,Rezzonico,ITA,0,0,19441223,1944.0,0.0,0.0,0.0,0,0
8259,Unknown,Rodrigues,0,0,0,0,0.0,0.0,0.0,0.0,0,0
8260,Michael,Ruffin,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
8261,Donald,Ringgold,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
8262,Colin,Robertson,USA,0,0,19450902,1945.0,0.0,0.0,0.0,0,0
8263,Donald,Rubell,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
8264,Eugene,Russo,AUS,0,0,0,0.0,0.0,0.0,0.0,0,0
8265,Edouard Georges,Rubinoff,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
8266,Jim,Ryan,AUS,0,0,0,0.0,0.0,0.0,0.0,0,0
8267,Anthony,Richards,AUS,0,0,0,0.0,0.0,0.0,0.0,0,0
8268,John,Reese,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
8269,Pedro,Rosello,PUR,0,0,0,0.0,0.0,0.0,0.0,0,0
8270,Jacques,Renavand,FRA,0,0,19391112,1939.0,0.0,0.0,0.0,0,0
8271,Jeff,Robson,NZL,0,0,19260930,1926.0,0.0,0.0,0.0,0,0
8272,David,Reed,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
8273,Thomas,Roesch,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
8274,Charles,Rombeau,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
8275,Joaquin,Reyes,MEX,0,0,0,0.0,0.0,0.0,0.0,0,0
8276,Donald,Ralph,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
8277,Alan,Roberts,USA,0,0,19390420,1939.0,0.0,0.0,0.0,0,0
8278,Thomas,Richardson,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
8279,Ivo,Ribeiro,BRA,0,0,19380907,1938.0,0.0,0.0,0.0,0,0
8280,Dennis,Reilly,AUS,0,0,0,0.0,0.0,0.0,0.0,0,0
8281,Donald,Russell,AUS,0,0,0,0.0,0.0,0.0,0.0,0,0
8282,Richard,Raskind,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
8283,Richard,Razzetti,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
8284,Jan,Radzio,POL,0,0,19310208,1931.0,0.0,0.0,0.0,0,0
8285,Paul,Remy,FRA,0,0,19230217,1923.0,0.0,0.0,0.0,0,0
8286,Henri,Rochon,CAN,0,0,0,0.0,0.0,0.0,0.0,0,0
8287,Jeffrey,Robinson,GBR,0,0,0,0.0,0.0,0.0,0.0,0,0
8288,David,Rowe,AUS,0,0,0,0.0,0.0,0.0,0.0,0,0
8289,Gustavo,Rueda,COL,0,0,0,0.0,0.0,0.0,0.0,0,0
8290,Hans,Redl,AUT,0,0,19140119,1914.0,0.0,0.0,0.0,0,0
8291,Graham,Regan,AUS,0,0,0,0.0,0.0,0.0,0.0,0,0
8292,Geoffrey,Radford,AUS,0,0,0,0.0,0.0,0.0,0.0,0,0
8293,William,Rose,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
8294,Robert,Ryland,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
8295,Keith,Rogers,AUS,0,0,0,0.0,0.0,0.0,0.0,0,0
8296,Ron,Reid,AUS,0,0,0,0.0,0.0,0.0,0.0,0,0
