,first_name,last_name,hand,birth_date,country_code,age
55096,Samantha,Vickers,U,1991-07-08,GBR,33.0
55097,Jade,Curtis,R,1990-05-02,GBR,34.0
55098,Yasmin,Clarke,R,1990-08-03,GBR,34.0
55099,Agustina,Lepore,R,1988-09-08,ARG,36.0
55100,Mari,Tanaka,R,1987-01-11,JPN,37.0
55101,Ayaka,Maekawa,U,1983-08-23,JPN,41.0
55102,Dominice,Ripoll,R,1989-12-12,GER,35.0
55103,Justine,Ozga,R,1988-01-31,GER,36.0
55104,Ayumi,Oka,U,1986-03-13,JPN,38.0
55105,Yurina,Koshino,U,1988-05-16,JPN,36.0
55106,Sarah,Moundir,U,1992-05-29,SUI,32.0
55107,Romana Caroline,Tabak,R,1991-05-07,SVK,33.0
55108,Cassandra,Barr,R,1982-10-19,AUS,42.0
55109,Maria Fernanda,Alvarez Teran,R,1989-02-28,BOL,35.0
55110,Antonela,Susak,R,1992-04-03,CRO,32.0
55111,Marija,Mirkovic,R,1990-02-23,AUS,34.0
55112,Shannon,Golds,R,1986-10-03,AUS,38.0
55113,Jocelyn,Rae,U,1991-02-20,GBR,33.0
55114,Stephanie,Cornish,R,1991-11-20,GBR,33.0
55115,Kaitlyn,Christian,U,1992-01-13,USA,32.0
55116,Chloe,Jones,R,1990-02-01,USA,34.0
55117,Miyabi,Inoue,R,1991-11-19,JPN,33.0
55118,Katarina,Marackova,R,1990-06-16,SVK,34.0
55119,Yuliya,Lyndina,R,1988-09-19,UKR,36.0
55120,Anastasiya,Vasylyeva,L,1992-01-18,UKR,32.0
55121,Katarena,Paliivets,R,1992-01-30,CAN,32.0
55122,Jara,Ghadri,R,1989-02-27,GER,35.0
55123,Jessica,Cohen,U,1991-12-19,FRA,33.0
55124,Alexandra,Moreno Kaste,R,1992-11-17,COL,32.0
55125,Georgina,Garcia Perez,U,1992-05-13,ESP,32.0
55126,Raluca Elena,Platon,R,1993-06-11,ROU,31.0
55127,Danielle,Harmsen,L,1986-01-25,NED,38.0
55128,Chang,Liu,U,1990-08-01,CHN,34.0
55129,Yi,Zhong,R,1992-06-22,CHN,32.0
55130,Shiho,Akita,R,1990-01-18,JPN,34.0
55131,Michaela,Honcova,R,1992-12-22,SVK,32.0
55132,Amanda,Mcdowell,U,1987-09-02,USA,37.0
55133,Anastasia,Kharchenko,R,1989-12-12,UKR,35.0
55134,Francesca,Stephenson,R,1993-08-23,GBR,31.0
55135,Kelcy,Mckenna,U,1989-04-11,USA,35.0
55136,Kun Hee,Kim,U,1989-10-13,KOR,35.0
55137,Kotomi,Takahata,L,1989-11-17,JPN,35.0
55138,Korina,Perkovic,R,1987-04-14,GER,37.0
55139,Jessica,Roland Rosario,R,1982-06-01,PUR,42.0
55140,Nicola,George,R,1992-08-25,GBR,32.0
55141,Marta,Sirotkina,R,1991-03-22,RUS,33.0
55142,Celine,Cattaneo,R,1982-02-20,FRA,42.0
55143,June,Lee,U,1995-06-19,USA,29.0
55144,Krista,Hardebeck,R,1994-09-14,USA,30.0
55145,Kanae,Hisami,R,1987-01-28,JPN,37.0
55146,Yuka,Higuchi,U,1987-05-04,JPN,37.0
55147,Zuzana,Luknarova,R,1991-07-01,SVK,33.0
55148,Makoto,Ninomiya,R,1994-05-28,JPN,30.0
55149,Adria,Engel,U,1979-12-21,USA,45.0
55150,Susie,Starrett,U,1972-12-10,USA,52.0
55151,Maricris,Gentz,U,1979-07-23,PHI,45.0
55152,Evagelia,Roussi,U,1979-05-16,GRE,45.0
55153,Ariadne,Katsouli,R,1978-10-23,GRE,46.0
55154,Kori,Davidson,U,1973-11-01,USA,51.0
55155,Christina,Zachariadou,R,1974-08-28,GRE,50.0
55156,Isabell,Quast,U,1975-12-17,GER,49.0
55157,Elizabeth,Schmidt,U,1977-08-23,USA,47.0
55158,Marina,Samolenko,U,1982-05-26,RUS,42.0
55159,Virginie,Massart,U,1976-04-18,FRA,48.0
55160,Stephanie,Testard,U,1976-10-12,FRA,48.0
55161,Eszter,Molnar,U,1978-11-27,HUN,46.0
55162,Laetitia,Sanchez,U,1981-01-24,FRA,43.0
55163,Jyotsna,Vasisht,U,1979-04-04,IND,45.0
55164,Agnes,Wiski,U,1980-08-01,USA,44.0
55165,Tina,Plivelitsch,U,1978-03-28,GER,46.0
55166,Madoka,Kuki,U,1976-06-19,JPN,48.0
55167,Claudia,Hoffmann Timm,U,1973-05-04,GER,51.0
55168,Ildiko,Stadler,U,1981-02-27,HUN,43.0
55169,Ilda,Saulic,U,1978-12-08,YUG,46.0
55170,Adriana,Basaric,U,1982-02-17,BIH,42.0
55171,Lana,Miholcek,U,1981-03-07,CRO,43.0
55172,Nina,Nittinger,U,1976-06-16,GER,48.0
55173,Alice,Barnes,R,1984-01-23,GBR,40.0
55174,Cecile,De Winne,U,1976-11-27,FRA,48.0
55175,Courtenay,Chapman,U,1977-02-27,USA,47.0
55176,Dee Dee,Herring,U,1979-02-11,USA,45.0
55177,Camilla,Kremer,U,1977-10-28,GER,47.0
55178,Carine,Bornu,U,1975-04-28,FRA,49.0
55179,Katrin,Ittensohn,U,1976-05-29,GER,48.0
55180,Andrea,Noszaly,U,1970-01-07,HUN,54.0
55181,Adriana,Jerabek,U,1983-08-28,GER,41.0
55182,Anna Karin,Svensson,U,1974-05-08,SWE,50.0
55183,Brigitte,Loogen,U,1977-09-12,GER,47.0
55184,Lucie,Steflova,U,1976-09-07,CZE,48.0
55185,Jana,Macurova,U,1978-10-14,CZE,46.0
55186,Tanja,Karsten,U,1977-03-13,GER,47.0
55187,Linda,Sentis,U,1977-11-01,NED,47.0
55188,Aurora,Gima,U,1974-11-07,USA,50.0
55189,Keirsten,Alley,U,1973-09-17,USA,51.0
55190,Melissa,Beadman,U,1975-07-30,AUS,49.0
55191,Ingrid,Kurta,U,1973-06-02,USA,51.0
55192,Chisayo,Ito,U,1981-07-10,JPN,43.0
55193,Yang Jin,Chung,R,1978-11-06,KOR,46.0
55194,Marie,Yamabe,U,1981-08-11,JPN,43.0
55195,Kaori,Aoyama,U,1981-08-26,JPN,43.0
55196,Maiko,Inoue,R,1979-02-05,JPN,45.0
55197,Kyung Yee,Chae,U,1980-10-02,KOR,44.0
55198,Caroline,Raba,R,1984-03-17,GER,40.0
55199,Kyung Joo,Won,U,1978-09-05,KOR,46.0
55200,Geraldine,Aizenberg,U,1978-01-31,ARG,46.0
55201,Tomomi,Sumi,U,1977-05-16,JPN,47.0
55202,Sachie,Umehara,U,1978-11-26,JPN,46.0
55203,Sachiyo,Hirayama,U,1977-06-10,JPN,47.0
55204,Kumi,Hagino,U,1977-05-31,JPN,47.0
55205,Bucke Enda,Yavuz,U,1981-06-29,TUR,43.0
55206,Yvonne,Doyle,U,1974-12-07,IRL,50.0
55207,Daniela,Cocos,U,1977-01-22,ROU,47.0
55208,Eugenia,Maia,U,1974-04-26,BRA,50.0
55209,Katrin,Kilsch,U,1975-02-03,GER,49.0
55210,Marieke,Gunawan,U,1978-10-14,INA,46.0
55211,Karin,Palme,U,1977-12-27,MEX,47.0
55212,Vinca,Rampen,U,1979-11-08,INA,45.0
55213,Wukirasih,Sawondari,R,1980-11-20,INA,44.0
55214,Stephanie,Chi,U,1976-12-07,USA,48.0
55215,Nikola,Hubnerova,R,1979-06-07,CZE,45.0
55216,Irawati,Iskandar,U,1969-10-31,INA,55.0
55217,Miyako,Ataka,U,1969-04-05,JPN,55.0
55218,Sara,Pritchard,U,1977-01-13,USA,47.0
55219,Ryoko,Takemura,U,1976-06-02,JPN,48.0
55220,Lori,Grey,U,1981-07-31,USA,43.0
55221,Milangela,Morales,R,1981-12-09,USA,43.0
55222,Brooke,Skeen,U,1979-01-01,USA,45.0
55223,Lauren,Barnikow,R,1982-05-21,USA,42.0
55224,Amanda,Augustus,L,1978-01-19,USA,46.0
55225,Kelley,Hyndman,U,1985-09-22,USA,39.0
55226,Kavitha,Krishnamurthy,U,1981-10-18,CAN,43.0
55227,Laura,Montalvo,U,1976-03-29,ARG,48.0
55228,Maria Julieta,Lillo,U,1978-08-29,ARG,46.0
55229,Cintia,Tortorella,U,1976-12-10,ARG,48.0
55230,Anne Laure,Heitz,U,1982-03-15,FRA,42.0
55231,Monica,Scartoni,U,1978-04-20,ITA,46.0
55232,Berengere,Karpenschif,U,1975-10-19,FRA,49.0
55233,Andrea,Sebova,U,1980-09-04,SVK,44.0
55234,Sabine,Haas,U,1975-04-24,GER,49.0
55235,Meredith,Geiger,U,1972-06-04,USA,52.0
55236,Jackie,Carleton,U,1984-01-11,USA,40.0
55237,Nathalie,Callen,U,1977-05-29,FRA,47.0
55238,Katrina,Saarinen,U,1972-08-25,FIN,52.0
55239,Eva,Sestakova,U,1978-04-22,SVK,46.0
55240,Megan,Dorney,U,1978-04-27,USA,46.0
55241,Amanda,Johnson,U,1981-11-26,USA,43.0
55242,Keiko,Tameishi,U,1977-04-22,JPN,47.0
55243,Lara,Van Rooyen,U,1979-12-04,RSA,45.0
55244,Anna,Linkova,U,1977-01-22,RUS,47.0
55245,Irina,Kornienko,R,1978-01-16,RUS,46.0
55246,Jennifer,Tinnacher,U,1981-03-08,GER,43.0
55247,Oksana,Melnichenko,U,1979-01-12,RUS,45.0
55248,Elena,Voropaeva,U,1980-07-26,RUS,44.0
55249,Julia,Kryoukova,U,1979-03-17,RUS,45.0
55250,Ekaterina,Tikhankina,U,1979-06-04,RUS,45.0
55251,Polina,Galanina,U,1977-05-24,RUS,47.0
55252,Danica,Kovacova,U,1974-04-11,SVK,50.0
55253,Maria,Boboedova,U,1979-05-25,RUS,45.0
55254,Olga,Ivlieva,U,1977-07-29,RUS,47.0
55255,Graciela,Velez,U,1977-06-29,MEX,47.0
55256,Cecilia,Hincapie,U,1976-11-20,COL,48.0
55257,Cammy,Foley,U,1970-12-25,USA,54.0
55258,Ditta,Huber,U,1975-12-26,USA,49.0
55259,Hanneke,Ketelaars,U,1974-04-17,NED,50.0
55260,Satomi,Kinjo,U,1980-10-13,JPN,44.0
55261,Eun Jeong,Lee,U,1976-10-27,KOR,48.0
55262,Jin Young,Choi,U,1979-08-24,KOR,45.0
55263,Da Jung,Hong,R,1986-02-03,KOR,38.0
55264,Eun Young,Ha,R,1979-10-22,KOR,45.0
55265,An Na,Lee,R,1982-09-15,KOR,42.0
55266,Eun Kyung,Kim,U,1978-12-01,KOR,46.0
55267,Yoshiko,Sasano,U,1973-10-17,JPN,51.0
55268,Alice,Pirsu,U,1979-05-16,ROU,45.0
55269,Olga,Mikhailova,U,1982-03-13,RUS,42.0
55270,Ewa,Radzikowska,U,1979-11-23,POL,45.0
55271,Yu An,Chen,U,1980-05-01,TPE,44.0
55272,Julie,Huang,U,1977-10-05,TPE,47.0
55273,Hsueh Li,Hsu,U,1977-04-08,TPE,47.0
55274,Jasmine,Choudhury,U,1978-04-05,GBR,46.0
55275,Limor,Gabai,U,1974-03-17,ISR,50.0
55276,Irina,Yarikova,U,1980-04-25,UZB,44.0
55277,Natalia,Nikitina,U,1978-04-05,UZB,46.0
55278,Elena,Krutko,U,1976-11-17,LAT,48.0
55279,Elpis,Alexandrou,U,1976-02-13,GRE,48.0
55280,Jenny Ann,Fetch,U,1977-08-20,AUS,47.0
55281,Jennifer,Poulos,U,1973-12-28,USA,51.0
55282,Caroline,Bodart,U,1969-12-19,BEL,55.0
55283,Maria Florencia,Cianfagna,U,1974-01-30,ARG,50.0
55284,Maria Noel,Losada,U,1976-02-25,ARG,48.0
55285,Pamela,Zingman,U,1976-11-06,ARG,48.0
55286,Krissy,Hamilton Heinberg,U,1979-12-11,USA,45.0
55287,Michelle,Gough,U,1979-12-19,RSA,45.0
55288,Diana,Gherghi,U,1979-11-04,ROU,45.0
55289,Nadia,Johnston,U,1977-10-23,AUS,47.0
55290,Inga,Albers,U,1978-01-06,GER,46.0
55291,Nicole,Melch,U,1978-04-29,AUT,46.0
55292,Stephanie,Schaer,U,1979-11-10,VEN,45.0
55293,Daniela,Olivera,U,1980-12-10,URU,44.0
55294,Jenny,Zambrano,R,1984-02-28,COL,40.0
55295,Luisa,Obando,R,1984-05-24,COL,40.0
55296,Sabrina,Eisenberg,R,1983-12-14,ARG,41.0
55297,Naoko,Ishikawa,U,1978-11-04,JPN,46.0
55298,Kristen,Van Elden,U,1981-09-18,AUS,43.0
55299,Yoo Mi,Jung,R,1984-04-17,KOR,40.0
55300,Yumiko,Kitamura,U,1971-04-20,JPN,53.0
55301,Aurore,Desert,U,1982-03-24,FRA,42.0
55302,Elsa,Morel,U,1980-02-22,FRA,44.0
55303,Petra,Russegger,R,1979-04-30,AUT,45.0
55304,Ioana,Gaspar,R,1983-04-17,ROU,41.0
55305,Olivia,Crouchent,R,1982-06-14,FRA,42.0
55306,Mia,Buric,R,1982-05-23,GER,42.0
55307,Leslie,Butkiewicz,R,1982-05-26,BEL,42.0
55308,Emilie,Trouche,U,1985-08-17,FRA,39.0
55309,Lyndsay,Reilly,U,1979-02-19,GBR,45.0
55310,Annabel,Blow,L,1983-07-01,GBR,41.0
55311,Maria Rosa,Sitja Gibert,U,1983-12-13,ESP,41.0
55312,Gemma,Olle Poma,U,1985-05-03,ESP,39.0
55313,Annica,Cooper,U,1978-09-02,USA,46.0
55314,I Ting,Wang,U,1981-11-21,TPE,43.0
55315,Eun Mi,Oh,R,1982-07-01,KOR,42.0
55316,Joo Hee,Lee,U,1982-04-01,KOR,42.0
55317,Ayako,Suzuki,U,1981-08-26,JPN,43.0
55318,Sae Mi,Lim,R,1984-06-17,KOR,40.0
55319,Mi Ok,Kim,R,1978-10-01,KOR,46.0
55320,Eun Sook,Kim,U,1980-07-20,KOR,44.0
55321,Seon Ja,Yoo,U,1979-08-10,KOR,45.0
55322,Eun Joo,Kang,U,1981-08-24,KOR,43.0
55323,Tory,Zawacki,R,1985-06-18,USA,39.0
55324,Natalia,Dziamidzenka,U,1983-11-09,BLR,41.0
55325,Dianne Kenneth,Matias,U,1985-02-02,PHI,39.0
55326,Jenny,Belobrajdic,U,1982-06-03,AUS,42.0
55327,Mari,Mizuno,U,1983-01-19,JPN,41.0
55328,Melisa,Arevalo,U,1980-01-14,ARG,44.0
55329,Alexandra,Kravets,R,1983-10-29,UKR,41.0
55330,Emilie,Scribot,U,1980-11-03,FRA,44.0
55331,Anna,Gil Mares,U,1986-06-24,ESP,38.0
55332,Romina,Sceats,R,1983-08-01,GBR,41.0
55333,Claudia,Ivone,U,1982-06-14,ITA,42.0
55334,Rochelle,Rosenfield,R,1981-02-19,AUS,43.0
55335,Haruka,Fujishiro,R,1984-04-09,JPN,40.0
55336,Whitney,Deason,R,1986-01-23,USA,38.0
55337,Margot,Torre,R,1986-05-28,ITA,38.0
55338,Sarah,Witten,U,1980-11-21,USA,44.0
55339,Jessyca,Arthur,U,1980-08-26,USA,44.0
55340,Giorgia,Mondani,R,1984-04-30,ITA,40.0
55341,Jolanda,Mens,R,1978-02-04,NED,46.0
55342,Kana,Watanabe,U,1986-06-17,JPN,38.0
55343,Laura,Rocchi,L,1985-11-10,FRA,39.0
55344,Sylvia,Montero,R,1985-06-30,FRA,39.0
55345,Delphine,De Winne,U,1979-09-17,FRA,45.0
55346,Rita,Degli Esposti,U,1975-05-05,ITA,49.0
55347,Raffaella,Bindi,U,1979-03-18,ITA,45.0
55348,Beau,Jones,U,1980-06-26,USA,44.0
55349,Bruna,Colosio,U,1980-10-13,BRA,44.0
55350,Astrid,Waernes Garcia,R,1985-01-06,ESP,39.0
55351,Verena,Beller,U,1984-08-04,GER,40.0
55352,Nicole,Sewell,R,1981-01-04,AUS,43.0
55353,Katrina,Tsang,U,1988-07-07,USA,36.0
55354,Rui,Du,R,1987-01-03,CHN,37.0
55355,Servane,Delobelle,U,1984-08-01,FRA,40.0
55356,Wei Juan,Liu,U,1983-02-28,CHN,41.0
55357,Shu Jing,Yang,U,1984-10-05,CHN,40.0
55358,Stephanie,Hazlett,U,1979-01-29,USA,45.0
55359,Mayumi,Yamamoto,U,1982-10-10,JPN,42.0
55360,Daria,Chemarda,R,1986-01-14,RUS,38.0
55361,Maria,Zlydnikova,U,1989-01-03,RUS,35.0
55362,Norie,Kojima,U,1984-12-10,JPN,40.0
55363,Jennifer,Stevens,U,1988-11-23,USA,36.0
55364,Annette,Kolb,R,1983-09-14,GER,41.0
55365,Jennifer,Schmidt,R,1982-12-23,AUT,42.0
55366,Amandine,Singla,U,1982-06-18,FRA,42.0
55367,Jessica,Nguyen,R,1987-11-24,USA,37.0
55368,Giorgia,Mortello,R,1984-03-23,ITA,40.0
55369,Nadja,Pavic,R,1985-09-13,CRO,39.0
55370,Sarah,Fansler,U,1988-02-09,USA,36.0
55371,Kim Anh,Nguyen,R,1983-10-04,USA,41.0
55372,Julia,Efremova,R,1985-02-14,RUS,39.0
55373,Salome,Chachkhunashvili,U,1989-05-29,GEO,35.0
55374,Natalia,Bogdanova,L,1984-05-28,UKR,40.0
55375,Yana,Levchenko,U,1987-11-23,UKR,37.0
55376,Yulia,Ustyuzhanina,R,1984-02-19,UKR,40.0
55377,Maria,Arkhipova,R,1985-06-02,RUS,39.0
55378,Ellah,Nze,R,1988-11-22,USA,36.0
55379,Lauren,Fisher,U,1982-09-14,USA,42.0
55380,Link,Leskosky,U,1986-11-25,USA,38.0
55381,Aleke,Tsoubanos,R,1982-04-27,USA,42.0
55382,Kendra,Strohm,U,1983-11-18,USA,41.0
55383,Charlene,Vanneste,R,1986-07-27,FRA,38.0
55384,Tessy,Van De Ven,U,1983-07-08,NED,41.0
55385,Dan,Yu,U,1984-01-27,CHN,40.0
55386,Wen Hao,Wu,U,1984-01-26,CHN,40.0
55387,Lei,Huang,U,1986-03-10,CHN,38.0
55388,Quan,Gao,R,1986-03-30,CHN,38.0
55389,Yan Hua,Dong,R,1983-05-18,CHN,41.0
55390,Vanessa,Pinto,R,1987-04-13,GER,37.0
55391,Shizu,Katsumi,U,1976-06-09,JPN,48.0
55392,Christina,Horiatopoulos,R,1983-11-19,AUS,41.0
55393,Beti,Sekulovski,R,1983-05-17,AUS,41.0
55394,Arpi,Kojian,U,1983-06-12,USA,41.0
55395,Lisa,Damelio,R,1981-11-14,AUS,43.0
55396,Dubravka,Cupac,R,1986-01-28,AUS,38.0
55397,Emily,Hewson,R,1982-07-31,AUS,42.0
55398,Erin,Wilbert,U,1990-03-28,USA,34.0
55399,Haruka,Tachiki,U,1985-10-07,JPN,39.0
55400,Danica,Krstajic,R,1987-03-01,MNE,37.0
55401,Marina,Cossou,R,1988-07-10,FRA,36.0
55402,Berengere,Teix,R,1987-09-25,FRA,37.0
55403,Leticia,Sobral,U,1980-12-06,BRA,44.0
55404,Tomoko,Dokei,U,1981-06-23,JPN,43.0
55405,Laurene,Fayol,R,1988-07-08,FRA,36.0
55406,Jia,Zhao,U,1987-09-12,CHN,37.0
55407,Tiffany,Eklov,R,1982-09-09,USA,42.0
55408,Diana,Brunel,R,1981-12-07,FRA,43.0
55409,Louise,Doutrelant,R,1988-03-19,FRA,36.0
55410,Robin,Stephenson,R,1983-06-21,USA,41.0
55411,Sarah,Raab,R,1986-01-19,GER,38.0
55412,Laura,Vallverdu Zafra,R,1987-04-22,VEN,37.0
55413,Aibika,Kalsarieva,U,1984-06-09,KGZ,40.0
55414,Kristi,Miller,R,1985-12-22,USA,39.0
55415,Oksana,Uzhylovska,R,1985-07-11,UKR,39.0
55416,Manana,Shapakidze,U,1989-09-14,GEO,35.0
55417,Karen,Paterson,U,1982-05-18,GBR,42.0
55418,Darina,Sedenkova,R,1985-12-09,CZE,39.0
55419,Jennifer Lee,Heinser,R,1987-02-27,USA,37.0
55420,Veronica Ruo Qi,Li,R,1989-11-10,USA,35.0
55421,Danielle,Mills,L,1991-03-28,USA,33.0
55422,Flavia,Mignola,R,1985-10-20,ARG,39.0
55423,Anna,Bartenstein,R,1988-02-05,AUT,36.0
55424,Lorena,Villalobos Cruz,R,1986-08-05,MEX,38.0
55425,Marcela,Arroyo Vergara,R,1984-12-13,MEX,40.0
55426,Karoline,Borgersen,R,1976-07-01,NOR,48.0
55427,Eun Hye,Cho,U,1983-06-10,KOR,41.0
55428,Eriko,Mizuno,U,1981-08-01,JPN,43.0
55429,Jung Yoon,Shin,R,1988-03-24,KOR,36.0
55430,Yoon Young,Jeong,U,1990-01-05,KOR,34.0
55431,Hae Sung,Kim,R,1987-09-22,KOR,37.0
55432,Hee Sun,Lyoo Suh,R,1986-06-18,KOR,38.0
55433,Etsuko,Kitazaki,U,1982-10-14,JPN,42.0
55434,Shilpa,Joshi,R,1984-04-12,USA,40.0
55435,Elizabeth,Plotkin,R,1988-05-26,USA,36.0
55436,Alice,Bellicha,R,1989-01-17,FRA,35.0
55437,Virginie,Ayassamy,U,1986-03-04,FRA,38.0
55438,Megan,Alexander,U,1987-07-01,USA,37.0
55439,Melissa,Saiontz,U,1988-04-08,USA,36.0
55440,Lauren,Shumate,R,1989-05-22,USA,35.0
55441,Noemie,Scharle,R,1989-01-14,FRA,35.0
55442,Alana,Van Der Vort,U,1985-10-31,USA,39.0
55443,Keiko,Taguchi,U,1979-02-26,JPN,45.0
55444,Po Kuen,Lam,U,1982-04-20,HKG,42.0
55445,Angelina,Gabueva,U,1988-12-07,RUS,36.0
55446,Si Si,Qiu,U,1989-02-23,CHN,35.0
55447,Aurelia,Janeczek,U,1988-09-12,FRA,36.0
55448,Andrea,Popovic,R,1987-12-28,SRB,37.0
55449,Edita,Milos,R,1986-07-15,CRO,38.0
55450,Riley,Blanks,U,1990-11-14,USA,34.0
55451,Kristen,Mcvitty,R,1988-03-23,USA,36.0
55452,Wilawan,Choptang,R,1984-04-18,THA,40.0
55453,Estefania,Craciun,R,1987-01-01,URU,37.0
55454,Corina Claudia,Corduneanu,R,1988-02-08,ROU,36.0
55455,Emilia,Arnaudovska,U,1987-09-30,MKD,37.0
55456,Mami,Inoue,U,1979-07-15,USA,45.0
55457,Sarah,Coles,U,1986-02-25,GBR,38.0
55458,Andrea,Sieveke,R,1987-06-22,GER,37.0
55459,Lynn,Philippe,U,1988-12-02,LUX,36.0
55460,Sonia,Iacovacci,L,1984-02-23,ITA,40.0
55461,Gianna,Doz,R,1983-11-30,CRO,41.0
55462,Nicole,Seitenbecher,R,1980-01-03,GER,44.0
55463,Anamaria Alexandra,Sere,R,1988-12-14,ROU,36.0
55464,Laila,Ben Abderrahman,U,1988-09-18,BEL,36.0
55465,Natsumi,Yokota,U,1989-09-09,JPN,35.0
55466,Kasumi,Aiko,U,1982-08-15,JPN,42.0
55467,Hui,Chen,U,1989-04-17,CHN,35.0
55468,Shi Tong,Shao,U,1988-01-23,CHN,36.0
55469,Meng,Liu,U,1990-02-02,CHN,34.0
55470,Mari,Andersson,R,1986-07-05,SWE,38.0
55471,Valeria,Pulido Velasco,R,1990-01-01,MEX,34.0
55472,Kit,Carson,U,1981-07-26,USA,43.0
55473,Stacey,Tan,U,1991-07-18,USA,33.0
55474,Emma,Murphy,U,1983-07-20,IRL,41.0
55475,Elizabeth,Kaufman,R,1981-03-15,USA,43.0
55476,Chantal,Beetham,R,1988-11-21,CAN,36.0
55477,Nina,Pantic,R,1989-07-07,USA,35.0
55478,Stefi,Gjine,U,1990-01-14,CAN,34.0
55479,Elizabeth,Thomas,U,1984-10-20,GBR,40.0
55480,Jillian,Oneill,R,1989-03-08,CAN,35.0
55481,Ai,Yamamoto,R,1989-08-25,JPN,35.0
55482,Maya,Kato,R,1989-06-03,JPN,35.0
55483,Natasha,Khan,U,1987-05-12,GBR,37.0
55484,Yuko,Adachi,U,1991-04-08,JPN,33.0
55485,Hea Mi,Kim,R,1984-02-09,KOR,40.0
55486,Sakiko,Shimizu,U,1984-09-19,JPN,40.0
55487,Kaori,Onishi,R,1986-01-31,JPN,38.0
55488,Nadja,Gilchrist,R,1990-06-07,USA,34.0
55489,Gracia,Radovanovic,R,1991-03-31,FRA,33.0
55490,Amandine,Hesse,R,1993-01-16,FRA,31.0
55491,Salome,Llaguno,L,1983-01-08,ARG,41.0
55492,Tamara,Stojkovic,R,1990-03-30,CRO,34.0
55493,Katerina,Vankova,L,1989-12-30,CZE,35.0
55494,Vasilisa,Davydova,L,1986-02-06,RUS,38.0
55495,Veronika,Kolarova,R,1988-11-26,CZE,36.0
55496,Gabriella,Polito,R,1987-06-11,ITA,37.0
55497,Jia Jing,Lu,U,1989-11-18,CHN,35.0
55498,Yuan,Jia,R,1989-10-18,CHN,35.0
55499,Piia,Suomalainen,R,1984-07-09,FIN,40.0
55500,Alena,Nogolova,R,1990-02-06,CZE,34.0
55501,Eva,Pigova,R,1989-05-28,CZE,35.0
55502,Karolina,Wlodarczak,U,1987-06-27,AUS,37.0
55503,Erica,Robertson,U,1990-11-27,USA,34.0
55504,Jenna,Long,U,1985-11-26,USA,39.0
55505,Maria,Mosolova,R,1989-10-19,RUS,35.0
55506,Nadiya,Kichenok,R,1992-07-20,UKR,32.0
55507,Romana,Janshen,R,1988-06-05,NED,36.0
55508,Marion,Gaud,U,1985-12-26,FRA,39.0
55509,Kristina,Steiert,R,1990-11-26,GER,34.0
55510,Tiya,Rolle,U,1986-06-11,USA,38.0
55511,Natalie,Frazier,U,1985-03-22,USA,39.0
55512,Ana,Veselinovic,L,1988-02-22,SRB,36.0
55513,Courtney,Nagle,U,1982-09-29,USA,42.0
55514,Antonia Xenia,Tout,U,1986-07-02,ROU,38.0
55515,Stella,Menna,R,1988-02-18,ITA,36.0
55516,Ekaterina,Komarova,U,1990-06-01,RUS,34.0
55517,Tatiana,Kotelnikova,R,1987-10-11,RUS,37.0
55518,Mariya,Kovaleva,U,1989-08-25,KAZ,35.0
55519,Ofelya,Poghosyan,R,1988-12-04,ARM,36.0
55520,Aleksandra,Razumova,R,1989-05-07,RUS,35.0
55521,Shona,Lee,R,1988-08-19,NZL,36.0
55522,Kristy,Frilling,L,1990-01-08,USA,34.0
55523,Susanna,Lingman,U,1983-11-03,USA,41.0
55524,Alexa,Guarachi,U,1990-11-17,USA,34.0
55525,Aeriel,Ellis,R,1990-09-28,USA,34.0
55526,Amandine,Cazeaux,L,1989-02-25,FRA,35.0
55527,Shu Ying,Hsieh,R,1993-07-23,TPE,31.0
55528,Viktoria,Yemialyanava,U,1991-07-23,BLR,33.0
55529,Ima,Bohush,R,1990-08-02,BLR,34.0
55530,Chang,Xu,L,1988-08-02,CHN,36.0
55531,Aleksandra,Grela,U,1991-11-10,POL,33.0
55532,Anna,Koumantou,R,1982-12-03,GRE,42.0
55533,Dessislava,Mladenova,L,1988-06-21,BUL,36.0
55534,Martina,Di Giuseppe,U,1991-02-10,ITA,33.0
55535,Lisa,Sabino,U,1986-07-26,SUI,38.0
55536,Maureen,Diaz,R,1982-05-28,USA,42.0
55537,Allie,Will,U,1991-04-20,USA,33.0
55538,Rebeca,Neves,R,1990-12-28,BRA,34.0
55539,Ionela Andreea,Iova,R,1990-07-23,ROU,34.0
55540,Irina Alexandra,Paraschiv,R,1990-01-07,ROU,34.0
55541,Ami,Nakano,U,1990-09-13,JPN,34.0
55542,Yumi,Miyazaki,U,1986-10-31,JPN,38.0
55543,Melissa,Laharrague,R,1988-08-15,FRA,36.0
55544,Veronica,Saucedo,R,1986-02-19,ARG,38.0
55545,Laetitia,Prat,R,1990-09-18,FRA,34.0
55546,Anastasia,Malhotra,U,1989-12-12,JPN,35.0
55547,Chinatsu,Maeda,R,1990-08-01,JPN,34.0
55548,Mari,Inoue,R,1984-12-27,JPN,40.0
55549,Sayako,Matsunaga,U,1993-07-07,JPN,31.0
55550,Sanaz,Marand,L,1988-06-21,USA,36.0
55551,Anna,Wishink,U,1989-03-28,AUS,35.0
55552,Elizaveta,Tochilovskaya,R,1989-02-01,RUS,35.0
55553,Mariya,Malkhasyan,R,1990-09-27,UKR,34.0
